seconds,phase,live,corpses,parts,bodies,awake,wounds,drops,decals,pools,remaining_blood,deposited_blood,largest_pool_cm,projection_traces,max_body_speed_cm_s,min_live_pair_cm,max_capsule_overlap_cm,player_health
30.991074,2,0,1,1,16,13,2,2,19,16,31.8000,44.2000,23.7830,1,10.6645,-1.0000,0.0000,100.0000
31.108299,2,0,1,1,16,13,2,1,19,16,30.4000,45.6000,24.4422,2,9.2682,-1.0000,0.0000,100.0000
31.226486,2,0,1,1,16,13,2,1,19,16,29.0000,47.0000,25.0798,2,8.9681,-1.0000,0.0000,100.0000
31.346359,2,0,1,1,16,13,2,2,19,16,29.0000,47.0000,25.0798,1,10.8786,-1.0000,0.0000,100.0000
31.463562,2,0,1,1,16,13,2,1,19,16,27.6000,48.4000,25.6978,2,7.5302,-1.0000,0.0000,100.0000
31.581713,2,0,1,1,16,13,2,2,19,16,27.6000,48.4000,25.6978,1,9.2414,-1.0000,0.0000,100.0000
31.699963,2,0,1,1,16,13,2,1,19,16,26.2000,49.8000,26.2979,2,10.5824,-1.0000,0.0000,100.0000
31.818089,2,0,1,1,16,13,1,1,19,16,25.3000,50.7000,26.8815,2,9.8668,-1.0000,0.0000,100.0000
31.935236,2,0,1,1,16,13,1,1,19,16,25.3000,50.7000,26.8815,1,8.4456,-1.0000,0.0000,100.0000
32.052223,2,0,1,1,16,13,1,1,19,16,24.6000,51.4000,27.4499,1,8.3287,-1.0000,0.0000,100.0000
32.170208,2,0,1,1,16,13,1,1,19,16,24.6000,51.4000,27.4499,1,9.5440,-1.0000,0.0000,100.0000
32.287567,2,0,1,1,16,13,1,1,19,16,23.9000,52.1000,28.0043,1,9.3323,-1.0000,0.0000,100.0000
32.405602,2,0,1,1,16,13,1,1,19,16,23.9000,52.1000,28.0043,1,8.1050,-1.0000,0.0000,100.0000
32.524193,2,0,1,1,16,13,1,1,19,16,23.2000,52.8000,28.5457,1,8.4059,-1.0000,0.0000,100.0000
32.642071,2,0,1,1,16,13,1,1,19,16,22.5000,53.5000,29.0749,1,9.4050,-1.0000,0.0000,100.0000
32.759727,2,0,1,1,16,13,1,1,19,16,22.5000,53.5000,29.0749,1,7.4967,-1.0000,0.0000,100.0000
32.877171,2,0,1,1,16,13,1,1,19,16,21.8000,54.2000,29.5927,1,6.8068,-1.0000,0.0000,100.0000
32.995121,2,0,1,1,16,13,1,1,19,16,21.8000,54.2000,29.5927,1,8.6580,-1.0000,0.0000,100.0000
33.114098,2,0,1,1,16,13,1,1,19,16,21.1000,54.9000,30.0998,1,8.0758,-1.0000,0.0000,100.0000
33.230015,2,0,1,1,16,13,1,1,19,16,20.4000,55.6000,30.5969,1,7.6804,-1.0000,0.0000,100.0000
33.350296,2,0,1,1,16,13,1,1,19,16,20.4000,55.6000,30.5969,1,7.8904,-1.0000,0.0000,100.0000
33.468960,2,0,1,1,16,13,1,1,19,16,19.7000,56.3000,31.0845,1,8.4804,-1.0000,0.0000,100.0000
33.590034,2,0,1,1,16,13,1,1,19,16,19.7000,56.3000,31.0845,1,8.4381,-1.0000,0.0000,100.0000
33.710220,2,0,1,1,16,13,1,1,19,16,19.0000,57.0000,31.5631,1,7.9156,-1.0000,0.0000,100.0000
33.829021,2,0,1,1,16,13,1,1,19,16,18.3000,57.7000,32.0333,1,8.9031,-1.0000,0.0000,100.0000
33.947823,2,0,1,1,16,13,1,1,19,16,18.3000,57.7000,32.0333,1,9.0733,-1.0000,0.0000,100.0000
34.035114,3,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,-1.0000,0.0000,100.0000
34.143188,3,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,-1.0000,0.0000,100.0000
34.260815,3,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,-1.0000,0.0000,100.0000
34.379753,3,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,-1.0000,0.0000,100.0000
34.498817,3,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,-1.0000,0.0000,100.0000
34.618126,3,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,-1.0000,0.0000,100.0000
34.737011,3,1,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,-1.0000,0.0000,100.0000
34.859959,3,1,0,1,3,3,2,0,2,0,36.0000,0.0000,0.0000,0,264.1327,-1.0000,0.0000,100.0000
34.977695,3,1,0,1,3,3,2,2,2,0,36.0000,0.0000,0.0000,0,271.9725,-1.0000,0.0000,100.0000
35.096115,3,1,0,1,3,3,2,2,2,0,36.0000,0.0000,0.0000,2,313.3976,-1.0000,0.0000,100.0000
35.215080,3,1,0,1,3,3,2,4,2,0,36.0000,0.0000,0.0000,2,371.2080,-1.0000,0.0000,100.0000
35.334217,3,1,0,1,3,3,2,4,2,0,36.0000,0.0000,0.0000,4,55.1230,-1.0000,0.0000,100.0000
35.452477,3,1,0,1,3,3,2,3,4,2,33.9000,2.1000,4.0000,6,13.7948,-1.0000,0.0000,100.0000
35.569912,3,1,0,1,3,3,2,4,5,3,33.2000,2.8000,5.0000,3,21.8182,-1.0000,0.0000,100.0000
35.687790,3,1,0,1,3,3,2,3,5,3,32.5000,3.5000,6.0000,4,63.4883,-1.0000,0.0000,100.0000
35.806076,3,1,0,1,3,3,2,4,5,3,31.8000,4.2000,7.0000,3,26.5112,-1.0000,0.0000,100.0000
35.924660,3,1,0,1,3,3,2,2,6,4,30.4000,5.6000,8.0000,4,29.3133,-1.0000,0.0000,100.0000
36.043018,3,1,0,1,3,3,2,2,7,5,29.0000,7.0000,10.0000,4,0.6209,-1.0000,0.0000,100.0000
36.160034,3,1,0,1,3,3,2,4,7,5,29.0000,7.0000,11.0000,2,0.4493,-1.0000,0.0000,100.0000
36.276897,3,1,0,1,3,3,2,2,8,6,27.6000,8.4000,12.0000,4,0.3356,-1.0000,0.0000,100.0000
36.394257,3,1,0,1,3,3,2,4,8,6,27.6000,8.4000,13.0000,2,0.2470,-1.0000,0.0000,100.0000
36.510998,3,1,0,1,3,3,2,2,9,7,26.2000,9.8000,14.0000,4,0.1814,-1.0000,0.0000,100.0000
36.630032,3,1,0,1,3,3,2,4,9,7,26.2000,9.8000,15.0000,2,0.1320,-1.0000,0.0000,100.0000
36.748596,3,1,0,1,3,0,2,4,10,8,24.8000,11.2000,17.0000,2,0.0000,-1.0000,0.0000,100.0000
36.867809,3,1,0,1,3,0,2,2,11,9,23.4000,12.6000,18.0000,4,0.0000,-1.0000,0.0000,100.0000
36.990650,3,1,0,1,3,0,2,4,11,9,23.4000,12.6000,19.0000,2,0.0000,-1.0000,0.0000,100.0000
37.111195,3,1,0,1,3,0,2,3,11,9,22.7000,13.3000,20.0000,4,0.0000,-1.0000,0.0000,100.0000
37.227749,3,1,0,1,3,0,2,4,11,9,22.0000,14.0000,20.8745,3,0.0000,-1.0000,0.0000,100.0000
37.344200,3,1,0,1,3,0,2,4,12,10,20.6000,15.4000,21.6493,3,0.0000,-1.0000,0.0000,100.0000
37.461159,3,1,0,1,3,0,2,3,12,10,19.9000,16.1000,22.3897,4,0.0000,-1.0000,0.0000,100.0000
37.577778,3,0,1,1,16,13,3,4,13,10,59.2000,16.8000,22.3897,3,80.0813,-1.0000,0.0000,100.0000
37.694542,3,0,1,1,16,13,3,4,13,10,58.5000,17.5000,23.0997,4,146.4530,-1.0000,0.0000,100.0000
37.813015,3,0,1,1,16,13,3,5,13,10,57.8000,18.2000,23.0997,4,233.9217,-1.0000,0.0000,100.0000
37.931313,3,0,1,1,16,13,3,5,13,10,57.1000,18.9000,23.7830,5,292.3341,-1.0000,0.0000,100.0000
38.048378,3,0,1,1,16,13,3,6,13,10,55.7000,20.3000,24.4422,6,141.7784,-1.0000,0.0000,100.0000
38.165813,3,0,1,1,16,13,3,6,14,11,54.3000,21.7000,24.4422,6,143.4616,-1.0000,0.0000,100.0000
38.284870,3,0,1,1,16,13,3,4,14,11,52.2000,23.8000,25.0798,6,154.5731,-1.0000,0.0000,100.0000
38.402615,3,0,1,1,16,13,2,4,15,12,50.8000,25.2000,25.0798,4,203.5214,-1.0000,0.0000,100.0000
38.519794,3,0,1,1,16,13,2,3,15,12,50.0000,26.0000,25.1693,4,143.4946,-1.0000,0.0000,100.0000
38.637875,3,0,1,1,16,13,2,3,17,14,48.6000,27.4000,25.1693,2,88.0091,-1.0000,0.0000,100.0000
38.755810,3,0,1,1,16,13,2,2,17,14,47.2000,28.8000,25.1693,3,20.8382,-1.0000,0.0000,100.0000
38.873981,3,0,1,1,16,13,2,3,17,14,47.2000,28.8000,25.1693,2,75.6965,-1.0000,0.0000,100.0000
38.992306,3,0,1,1,16,13,2,2,18,15,45.8000,30.2000,25.1693,3,51.9921,-1.0000,0.0000,100.0000
39.109169,3,0,1,1,16,13,2,3,18,15,45.8000,30.2000,25.1693,2,32.1636,-1.0000,0.0000,100.0000
39.226425,3,0,1,1,16,13,2,2,18,15,44.4000,31.6000,25.1693,3,19.6193,-1.0000,0.0000,100.0000
39.345551,3,0,1,1,16,13,2,2,18,15,43.0000,33.0000,25.1693,3,24.5262,-1.0000,0.0000,100.0000
39.465889,3,0,1,1,16,13,2,3,18,15,43.0000,33.0000,25.1693,2,30.9516,-1.0000,0.0000,100.0000
39.582825,3,0,1,1,16,13,2,2,18,15,41.6000,34.4000,25.1693,3,56.8021,-1.0000,0.0000,100.0000
39.701897,3,0,1,1,16,13,2,3,18,15,41.6000,34.4000,25.1693,2,50.9749,-1.0000,0.0000,100.0000
39.820007,3,0,1,1,16,13,2,2,18,15,40.2000,35.8000,25.1693,3,78.1695,-1.0000,0.0000,100.0000
39.937172,3,0,1,1,16,13,2,2,18,15,38.8000,37.2000,25.1693,2,135.6585,-1.0000,0.0000,100.0000
40.056160,3,0,1,1,16,13,2,1,19,16,37.4000,38.6000,25.1693,2,100.9209,-1.0000,0.0000,100.0000
40.174076,3,0,1,1,16,13,2,2,19,16,37.4000,38.6000,25.1693,1,53.7358,-1.0000,0.0000,100.0000
40.291183,3,0,1,1,16,13,2,1,19,16,36.0000,40.0000,25.1693,2,59.2265,-1.0000,0.0000,100.0000
40.409504,3,0,1,1,16,13,2,2,19,16,36.0000,40.0000,25.1693,1,14.2601,-1.0000,0.0000,100.0000
40.528198,3,0,1,1,16,13,2,1,19,16,34.6000,41.4000,25.1693,2,10.8319,-1.0000,0.0000,100.0000
40.645847,3,0,1,1,16,13,2,1,19,16,33.2000,42.8000,25.1693,2,8.5027,-1.0000,0.0000,100.0000
40.767178,3,0,1,1,16,13,2,2,19,16,33.2000,42.8000,25.1693,1,12.9888,-1.0000,0.0000,100.0000
40.887821,3,0,1,1,16,13,2,1,19,16,31.8000,44.2000,25.1693,2,18.2756,-1.0000,0.0000,100.0000
41.009277,3,0,1,1,16,13,2,2,19,16,31.8000,44.2000,25.1693,1,21.2696,-1.0000,0.0000,100.0000
41.131783,3,0,1,1,16,13,2,1,19,16,30.4000,45.6000,25.1693,2,0.8459,-1.0000,0.0000,100.0000
41.252640,3,0,1,1,16,13,2,1,19,16,29.0000,47.0000,25.1693,2,1.0004,-1.0000,0.0000,100.0000
41.369705,3,0,1,1,16,13,2,2,19,16,29.0000,47.0000,25.1693,1,0.9765,-1.0000,0.0000,100.0000
41.486927,3,0,1,1,16,13,2,1,19,16,27.6000,48.4000,25.1693,2,0.8030,-1.0000,0.0000,100.0000
41.606430,3,0,1,1,16,13,2,2,19,16,27.6000,48.4000,25.1693,1,1.0364,-1.0000,0.0000,100.0000
41.724800,3,0,1,1,16,13,2,1,19,16,26.2000,49.8000,25.1693,2,0.8672,-1.0000,0.0000,100.0000
41.843700,3,0,1,1,16,13,1,1,19,16,25.3000,50.7000,25.1693,2,1.0532,-1.0000,0.0000,100.0000
41.961731,3,0,1,1,16,13,1,1,19,16,25.3000,50.7000,25.1693,1,0.8711,-1.0000,0.0000,100.0000
42.080254,3,0,1,1,16,13,1,1,19,16,24.6000,51.4000,25.1693,1,0.8627,-1.0000,0.0000,100.0000
42.197933,3,0,1,1,16,13,1,1,19,16,24.6000,51.4000,25.1693,1,0.8828,-1.0000,0.0000,100.0000
42.315960,3,0,1,1,16,13,1,1,19,16,23.9000,52.1000,25.1693,1,0.8848,-1.0000,0.0000,100.0000
42.433506,3,0,1,1,16,13,1,1,19,16,23.9000,52.1000,25.1693,1,0.8408,-1.0000,0.0000,100.0000
42.551556,3,0,1,1,16,13,1,1,19,16,23.2000,52.8000,25.1693,1,0.9817,-1.0000,0.0000,100.0000
42.670589,3,0,1,1,16,13,1,1,19,16,22.5000,53.5000,25.1693,1,0.8445,-1.0000,0.0000,100.0000
42.792881,3,0,1,1,16,13,1,1,19,16,22.5000,53.5000,25.1693,1,0.5907,-1.0000,0.0000,100.0000
42.902645,3,0,1,1,16,13,1,1,19,16,21.8000,54.2000,25.1693,1,1.0668,-1.0000,0.0000,100.0000
43.018177,3,0,1,1,3,0,1,1,19,16,21.8000,54.2000,25.1693,1,0.0000,-1.0000,0.0000,100.0000
43.134624,3,0,1,1,3,0,1,1,19,16,21.1000,54.9000,25.6978,1,0.0000,-1.0000,0.0000,100.0000
43.250004,3,0,1,1,3,0,1,1,19,16,20.4000,55.6000,26.2979,1,0.0000,-1.0000,0.0000,100.0000
43.366119,3,0,1,1,3,0,1,1,19,16,20.4000,55.6000,26.2979,1,0.0000,-1.0000,0.0000,100.0000
43.482212,3,0,1,1,3,0,1,1,19,16,19.7000,56.3000,26.8815,1,0.0000,-1.0000,0.0000,100.0000
43.598701,3,0,1,1,3,0,1,1,19,16,19.7000,56.3000,26.8815,1,0.0000,-1.0000,0.0000,100.0000
43.717403,3,0,1,1,3,0,1,1,19,16,19.0000,57.0000,27.4499,1,0.0000,-1.0000,0.0000,100.0000
43.837025,3,0,1,1,3,0,1,1,19,16,18.3000,57.7000,28.0043,1,0.0000,-1.0000,0.0000,100.0000
43.957516,3,0,1,1,3,0,1,1,19,16,18.3000,57.7000,28.0043,1,0.0000,-1.0000,0.0000,100.0000
44.045109,4,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,152.9706,0.0000,100.0000
44.157337,4,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,152.9854,0.0000,100.0000
44.279400,4,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,152.3096,0.0000,100.0000
44.392883,4,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,149.0216,0.0000,100.0000
44.513378,4,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,144.7157,0.0000,100.0000
44.633644,4,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,145.7922,0.0000,100.0000
44.753864,4,2,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,145.5863,0.0000,100.0000
44.872646,4,1,1,1,16,16,2,0,2,0,36.0000,0.0000,0.0000,0,216.4149,-1.0000,0.0000,100.0000
44.992081,4,1,1,1,16,16,2,2,2,0,36.0000,0.0000,0.0000,0,231.8985,-1.0000,0.0000,100.0000
45.112473,4,1,1,1,16,16,2,2,2,0,36.0000,0.0000,0.0000,2,286.9440,-1.0000,0.0000,100.0000
45.232914,4,1,1,1,16,16,2,4,2,0,36.0000,0.0000,0.0000,2,350.7578,-1.0000,0.0000,100.0000
45.352406,4,1,1,1,16,16,2,6,2,0,36.0000,0.0000,0.0000,4,338.0853,-1.0000,0.0000,100.0000
45.471500,4,1,1,1,16,16,2,5,3,1,35.3000,0.7000,4.0000,6,390.8632,-1.0000,0.0000,100.0000
45.591534,4,1,1,1,16,16,2,6,4,2,34.6000,1.4000,5.0000,5,131.1668,-1.0000,0.0000,100.0000
45.711754,4,0,2,2,32,32,4,3,10,6,67.1000,4.9000,6.0000,6,221.0245,-1.0000,0.0000,100.0000
45.831673,4,0,2,2,32,32,4,4,10,6,66.4000,5.6000,7.0000,3,258.1754,-1.0000,0.0000,100.0000
45.952400,4,0,2,2,32,32,4,6,10,6,65.0000,7.0000,9.0000,4,312.7601,-1.0000,0.0000,100.0000
46.072613,4,0,2,2,32,32,4,4,13,9,62.2000,9.8000,10.0000,6,310.9551,-1.0000,0.0000,100.0000
46.193199,4,0,2,2,32,32,4,3,16,12,60.1000,11.9000,10.0200,4,297.3384,-1.0000,0.0000,100.0000
46.313873,4,0,2,2,32,32,4,3,17,13,58.7000,13.3000,10.0200,3,209.4875,-1.0000,0.0000,100.0000
46.432690,4,0,2,2,32,32,4,2,19,15,56.6000,15.4000,11.0000,3,113.5851,-1.0000,0.0000,100.0000
46.554653,4,0,2,2,32,32,4,2,20,16,53.8000,18.2000,13.0000,3,56.8709,-1.0000,0.0000,100.0000
46.676880,4,0,2,2,32,32,4,4,20,16,53.8000,18.2000,14.0000,2,58.3522,-1.0000,0.0000,100.0000
46.800510,4,0,2,2,32,32,4,2,21,17,51.0000,21.0000,15.0000,4,38.0232,-1.0000,0.0000,100.0000
46.925129,4,0,2,2,32,32,4,4,21,17,51.0000,21.0000,15.0399,2,14.7976,-1.0000,0.0000,100.0000
47.032574,4,0,2,2,32,32,4,2,21,17,48.2000,23.8000,15.0399,4,9.0894,-1.0000,0.0000,100.0000
47.152039,4,0,2,2,32,32,4,2,21,17,45.4000,26.6000,15.0399,4,15.1407,-1.0000,0.0000,100.0000
47.271805,4,0,2,2,32,32,4,4,21,17,45.4000,26.6000,15.0399,2,12.5667,-1.0000,0.0000,100.0000
47.393505,4,0,2,2,32,32,4,2,21,17,42.6000,29.4000,16.0000,4,6.0822,-1.0000,0.0000,100.0000
47.514633,4,0,2,2,32,32,4,4,21,17,42.6000,29.4000,17.0000,2,3.1062,-1.0000,0.0000,100.0000
47.634598,4,0,2,2,32,32,4,2,21,17,39.8000,32.2000,18.0000,4,2.6760,-1.0000,0.0000,100.0000
47.753826,4,0,2,2,32,32,4,2,21,17,37.0000,35.0000,20.0000,4,2.3687,-1.0000,0.0000,100.0000
47.872200,4,0,2,2,32,32,4,4,21,17,37.0000,35.0000,20.0599,2,2.1334,-1.0000,0.0000,100.0000
47.991138,4,0,2,2,32,32,4,2,21,17,34.2000,37.8000,20.8745,4,1.9520,-1.0000,0.0000,100.0000
48.111309,4,0,2,2,32,32,4,4,21,17,34.2000,37.8000,20.8745,2,1.8123,-1.0000,0.0000,100.0000
48.230556,4,0,2,2,32,32,4,2,21,17,31.4000,40.6000,21.6493,4,1.7074,-1.0000,0.0000,100.0000
48.349651,4,0,2,2,32,32,3,2,21,17,28.6000,43.4000,22.3897,4,1.6285,-1.0000,0.0000,100.0000
48.468178,4,0,2,2,32,32,3,4,21,17,28.6000,43.4000,22.3897,2,1.5698,-1.0000,0.0000,100.0000
48.589314,4,0,2,2,32,32,3,1,22,18,26.4000,45.6000,23.0997,4,1.5253,-1.0000,0.0000,100.0000
48.708164,4,0,2,2,32,17,3,3,22,18,26.4000,45.6000,23.0997,1,1.4935,-1.0000,0.0000,100.0000
48.826183,4,0,2,2,32,17,3,1,22,18,24.3000,47.7000,23.7830,3,1.4709,-1.0000,0.0000,100.0000
48.944565,4,0,2,2,32,17,3,1,22,18,22.2000,49.8000,24.4422,3,1.4550,-1.0000,0.0000,100.0000
49.063820,4,0,2,2,29,14,2,3,22,18,22.2000,49.8000,24.4422,1,1.4442,-1.0000,0.0000,100.0000
49.181911,4,0,2,2,29,1,2,1,22,18,20.7000,51.3000,25.0798,3,1.4376,-1.0000,0.0000,100.0000
49.299683,4,0,2,2,29,1,2,2,22,18,20.7000,51.3000,25.0798,1,1.4341,-1.0000,0.0000,100.0000
49.416199,4,0,2,2,29,1,2,1,22,18,19.3000,52.7000,25.6978,2,1.4329,-1.0000,0.0000,100.0000
49.532997,4,0,2,2,29,1,2,2,22,18,19.3000,52.7000,25.6978,1,1.4334,-1.0000,0.0000,100.0000
49.651508,4,0,2,2,29,1,2,2,22,18,17.9000,54.1000,26.2979,1,1.4352,-1.0000,0.0000,100.0000
49.771889,4,0,2,2,29,1,2,1,22,18,16.5000,55.5000,26.8815,2,1.4379,-1.0000,0.0000,100.0000
49.890690,4,0,2,2,29,1,2,2,22,18,16.5000,55.5000,26.8815,1,1.4414,-1.0000,0.0000,100.0000
50.008289,4,0,2,2,29,1,2,1,22,18,15.1000,56.9000,27.4499,2,1.4452,-1.0000,0.0000,100.0000
50.126179,4,0,2,2,29,1,2,2,22,18,15.1000,56.9000,27.4499,1,1.4493,-1.0000,0.0000,100.0000
50.245251,4,0,2,2,29,1,2,2,22,18,13.7000,58.3000,28.0043,1,1.4536,-1.0000,0.0000,100.0000
50.361874,4,0,2,2,29,1,2,1,22,18,12.3000,59.7000,28.5457,2,1.4578,-1.0000,0.0000,100.0000
50.479744,4,0,2,2,29,1,2,2,22,18,12.3000,59.7000,28.5457,1,1.4619,-1.0000,0.0000,100.0000
50.599255,4,0,2,2,29,1,2,1,22,18,10.9000,61.1000,29.0749,2,1.4659,-1.0000,0.0000,100.0000
50.716537,4,0,2,2,29,1,2,2,22,18,10.9000,61.1000,29.0749,1,1.4696,-1.0000,0.0000,100.0000
50.835217,4,0,2,2,29,1,2,1,22,18,9.5000,62.5000,29.5927,2,1.4730,-1.0000,0.0000,100.0000
50.955029,4,0,2,2,29,1,2,1,22,18,8.1000,63.9001,30.0998,2,1.4761,-1.0000,0.0000,100.0000
51.072289,4,0,2,2,29,1,2,2,22,18,8.1000,63.9001,30.0998,1,1.4789,-1.0000,0.0000,100.0000
51.189598,4,0,2,2,29,1,2,1,22,18,6.7000,65.3000,30.5969,2,1.4812,-1.0000,0.0000,100.0000
51.308006,4,0,2,2,29,1,2,2,22,18,6.7000,65.3000,30.5969,1,0.8270,-1.0000,0.0000,100.0000
51.425743,4,0,2,2,29,1,2,1,22,18,5.3000,66.7000,31.0845,2,0.6902,-1.0000,0.0000,100.0000
51.543369,4,0,2,2,29,0,2,1,22,18,3.9000,68.1000,31.5631,2,0.0000,-1.0000,0.0000,100.0000
51.660328,4,0,2,2,29,0,2,2,22,18,3.9000,68.1000,31.5631,1,0.0000,-1.0000,0.0000,100.0000
51.779423,4,0,2,2,29,0,1,1,22,18,2.5000,69.5000,32.0333,2,0.0000,-1.0000,0.0000,100.0000
51.897102,4,0,2,2,29,0,1,2,22,18,2.5000,69.5000,32.0333,1,0.0000,-1.0000,0.0000,100.0000
52.015614,4,0,2,2,29,0,1,0,22,18,1.6000,70.4000,32.4955,2,0.0000,-1.0000,0.0000,100.0000
52.133350,4,0,2,2,29,0,1,1,22,18,1.6000,70.4000,32.4955,0,0.0000,-1.0000,0.0000,100.0000
52.249550,4,0,2,2,29,0,1,1,22,18,0.9000,71.1000,32.9500,0,0.0000,-1.0000,0.0000,100.0000
52.366829,4,0,2,2,29,0,1,0,22,18,0.2000,71.8000,33.3972,1,0.0000,-1.0000,0.0000,100.0000
52.483990,4,0,2,2,29,0,0,1,22,18,0.2000,71.8000,33.3972,0,0.0000,-1.0000,0.0000,100.0000
52.601799,4,0,2,2,29,0,0,0,22,18,0.0000,72.0000,33.5237,1,0.0000,-1.0000,0.0000,100.0000
52.719048,4,0,2,2,29,0,0,0,22,18,0.0000,72.0000,33.5237,0,0.0000,-1.0000,0.0000,100.0000
52.836651,4,0,2,2,29,0,0,0,22,18,0.0000,72.0000,33.5237,0,0.0000,-1.0000,0.0000,100.0000
52.954762,4,0,2,2,29,0,0,0,22,18,0.0000,72.0000,33.5237,0,0.0000,-1.0000,0.0000,100.0000
53.050201,5,6,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,95.0000,0.0000,100.0000
53.162777,5,6,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,95.0000,0.0000,100.0000
53.276741,5,6,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,94.3934,0.0000,100.0000
53.398621,5,6,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,94.4464,0.0000,100.0000
53.520908,5,6,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,92.3268,0.0000,100.0000
53.642857,5,6,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,91.3521,0.0000,100.0000
53.763931,5,6,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0,0.0000,90.4174,0.0000,100.0000
53.878006,5,5,1,0,16,16,1,0,1,0,40.0000,0.0000,0.0000,0,195.6491,89.3246,0.0000,100.0000
54.001781,5,5,1,0,16,16,1,1,1,0,40.0000,0.0000,0.0000,0,230.2353,86.9553,0.0000,100.0000
54.116497,5,5,1,0,16,16,1,1,1,0,40.0000,0.0000,0.0000,1,291.4755,85.4237,0.0000,100.0000
54.238960,5,5,1,0,16,16,1,2,1,0,40.0000,0.0000,0.0000,1,360.9989,87.0841,0.0000,100.0000
54.355469,5,4,2,0,32,32,2,4,2,0,80.0000,0.0000,0.0000,2,258.3584,96.9793,0.0000,100.0000
54.470650,5,4,2,0,32,32,2,2,4,2,78.6000,1.4000,4.0000,4,312.0130,97.8982,0.0000,100.0000
54.594036,5,3,3,0,48,48,3,5,5,2,118.6000,1.4000,5.0000,2,290.5967,97.7996,0.0000,100.0000
54.711170,5,2,4,0,64,64,4,4,7,3,157.9000,2.1000,6.0000,5,297.9984,106.2120,0.0000,100.0000
54.827110,5,2,4,0,64,64,4,8,7,3,157.9000,2.1000,7.0000,4,319.7211,100.1171,0.0000,100.0000
54.935734,5,1,5,0,80,80,5,6,9,4,196.5000,3.5000,8.0000,8,285.8199,-1.0000,0.0000,100.0000
55.059921,5,0,6,0,96,96,6,7,14,8,233.7000,6.3000,10.0000,10,277.4083,-1.0000,0.0000,100.0000
55.176804,5,0,6,0,96,96,6,11,15,9,232.3000,7.7000,10.0200,7,317.9102,-1.0000,0.0000,100.0000
55.285748,5,0,6,0,96,96,6,7,16,10,229.5000,10.5000,10.0200,11,269.7982,-1.0000,0.0000,100.0000
55.401947,5,0,6,0,96,96,6,12,17,11,228.7999,11.2000,11.0000,7,339.0774,-1.0000,0.0000,100.0000
55.511356,5,0,6,0,96,96,6,7,21,15,225.2999,14.7000,12.0000,12,244.5832,-1.0000,0.0000,100.0000
55.612137,5,0,6,0,96,96,6,9,24,18,222.4999,17.5000,12.0993,7,276.1434,-1.0000,0.0000,100.0000
55.728065,5,0,6,0,96,96,6,6,26,20,220.3999,19.6000,12.0993,9,336.6519,-1.0000,0.0000,100.0000
55.844406,5,0,6,0,96,96,6,8,27,21,217.6000,22.4000,13.0000,6,208.6879,-1.0000,0.0000,100.0000
55.960373,5,0,6,0,96,96,6,6,28,22,211.9999,28.0000,13.6948,5,141.3459,-1.0000,0.0000,100.0000
56.076904,5,0,6,0,96,96,6,6,28,22,211.9999,28.0000,13.6948,6,113.2447,-1.0000,0.0000,100.0000
56.177242,5,0,6,0,96,96,6,6,29,23,207.7999,32.2000,14.0000,6,88.9006,-1.0000,0.0000,100.0000
56.293304,5,0,6,0,96,96,6,6,29,23,207.7999,32.2000,15.0000,6,116.4335,-1.0000,0.0000,100.0000
56.410130,5,0,6,0,96,96,6,6,30,24,203.5999,36.4000,16.0000,6,61.7599,-1.0000,0.0000,100.0000
56.518684,5,0,6,0,96,96,6,6,30,24,203.5999,36.4000,17.0000,6,92.9476,-1.0000,0.0000,100.0000
56.619980,5,0,6,0,96,96,6,6,30,24,199.3999,40.6000,18.0000,6,25.6773,-1.0000,0.0000,100.0000
56.722340,5,0,6,0,96,96,6,6,30,24,199.3999,40.6000,19.0000,6,54.1889,-1.0000,0.0000,100.0000
