capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1127,9.393429899999992,0,8.2352,1.6536,1.8929,1.6421,0.1721,0.003,0.0071,0.0001,0.025,0.0386,0.0021,0.0007,0.0099,0.0001,0.0022,0.0017,0.0001,0.0005,0.009,0.0012,0.0005,0.0028,0.0,0.0812,0.0192,0.0001,0.0089,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1128,9.401665099999992,0,8.2411,1.8676,1.8064,1.7082,0.1778,0.0031,0.0048,0.0002,0.0448,0.0555,0.0022,0.0008,0.011,0.0002,0.0015,0.0019,0.0001,0.0001,0.0089,0.0019,0.0005,0.0027,0.0,0.0986,0.018,0.0,0.0083,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1129,9.409906199999991,0,8.272,1.7368,1.7197,1.6239,0.1721,0.0028,0.0069,0.0001,0.0279,0.0412,0.0028,0.0008,0.0112,0.0002,0.0019,0.0015,0.0001,0.0001,0.009,0.0013,0.0004,0.0028,0.0,0.0838,0.0196,0.0,0.0077,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1130,9.418178199999991,0,8.3747,1.7616,1.7651,1.6189,0.1712,0.0027,0.0068,0.0001,0.0353,0.0475,0.0022,0.0007,0.0106,0.0002,0.0015,0.002,0.0001,0.0001,0.0084,0.0015,0.0005,0.0028,0.0001,0.0886,0.0196,0.0001,0.0084,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1131,9.42655289999999,0,8.4179,1.9025,1.7243,1.6313,0.1566,0.0027,0.0062,0.0002,0.0248,0.0364,0.002,0.0015,0.0107,0.0001,0.0019,0.0015,0.0,0.0001,0.0086,0.0011,0.0005,0.0028,0.0,0.0757,0.0189,0.0,0.0098,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1132,9.43497079999999,0,8.2869,1.9781,1.9304,1.5403,0.1784,0.0028,0.0053,0.0002,0.0403,0.0507,0.0023,0.0009,0.0116,0.0001,0.0013,0.0019,0.0001,0.0001,0.0085,0.0015,0.0004,0.0028,0.0001,0.0927,0.022,0.0001,0.0107,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1133,9.44325769999999,0,8.262,1.9026,1.6263,1.7222,0.1459,0.0026,0.0074,0.0001,0.0233,0.0357,0.0018,0.0007,0.0069,0.0002,0.0012,0.0014,0.0001,0.0001,0.0086,0.0011,0.0004,0.0026,0.0,0.0708,0.0166,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1134,9.45151969999999,0,8.4023,1.6912,1.7871,1.6084,0.1644,0.0028,0.0044,0.0002,0.036,0.0462,0.0019,0.0008,0.0108,0.0001,0.0018,0.0012,0.0001,0.0001,0.0083,0.0011,0.0004,0.0024,0.0,0.0847,0.0174,0.0,0.0091,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1135,9.45992199999999,0,8.5113,1.7424,1.9524,1.5931,0.1739,0.0034,0.0054,0.0002,0.0362,0.0476,0.0018,0.0013,0.0105,0.0001,0.0021,0.0015,0.0001,0.0007,0.0089,0.0011,0.0004,0.0024,0.0001,0.0875,0.0171,0.0001,0.0107,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1136,9.46843329999999,0,8.1466,1.7791,1.777,1.641,0.1694,0.0025,0.0063,0.0002,0.036,0.0478,0.0018,0.0007,0.0093,0.0001,0.0013,0.0019,0.0,0.0001,0.0084,0.0019,0.0004,0.0023,0.0001,0.0889,0.0196,0.0,0.009,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1137,9.47657989999999,0,8.2602,1.7641,1.7006,1.6424,0.1508,0.003,0.0059,0.0,0.0261,0.0372,0.002,0.0007,0.0089,0.0002,0.002,0.0013,0.0001,0.0007,0.0086,0.0012,0.0004,0.0023,0.0,0.0749,0.0174,0.0001,0.0077,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1138,9.48484009999999,0,8.3999,1.9535,1.7679,1.575,0.1742,0.0028,0.0067,0.0002,0.0365,0.0487,0.0021,0.0008,0.0096,0.0002,0.0016,0.0016,0.0001,0.0002,0.0087,0.0013,0.0004,0.0026,0.0001,0.0891,0.0198,0.0,0.0079,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1139,9.493239999999991,0,8.316,1.9958,1.7604,1.7256,0.1677,0.003,0.0054,0.0001,0.0314,0.0428,0.0021,0.0008,0.0111,0.0001,0.0017,0.0015,0.0001,0.0001,0.0085,0.0013,0.001,0.0028,0.0,0.0847,0.0186,0.0001,0.0086,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1140,9.501555999999992,0,8.4474,1.8393,1.7604,1.748,0.1675,0.0028,0.005,0.0002,0.0408,0.0508,0.0021,0.0006,0.0093,0.0001,0.0013,0.0019,0.0001,0.0001,0.0084,0.001,0.0004,0.0023,0.0,0.0885,0.0173,0.0,0.0083,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1141,9.510003399999992,0,8.2214,1.7528,1.832,1.7322,0.1687,0.0029,0.0069,0.0001,0.0287,0.0412,0.0021,0.0006,0.0094,0.0001,0.0016,0.0022,0.0,0.0002,0.008,0.0012,0.0004,0.0027,0.0,0.0807,0.0206,0.0,0.0095,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1142,9.518224799999992,0,8.3626,1.8035,1.723,1.6427,0.1721,0.0026,0.0046,0.0001,0.0437,0.0537,0.0025,0.0008,0.0118,0.0002,0.0017,0.0015,0.0001,0.0,0.0085,0.0013,0.0005,0.0027,0.0,0.0965,0.016,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1143,9.526587399999991,0,8.311,1.7387,1.8158,1.7201,0.1681,0.0031,0.0054,0.0002,0.0283,0.0397,0.0022,0.0008,0.0073,0.0002,0.0019,0.0021,0.0001,0.0001,0.0085,0.0012,0.0004,0.0026,0.0001,0.0794,0.0173,0.0,0.008,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1144,9.534898399999992,0,8.477,1.8543,1.8759,1.687,0.1658,0.0035,0.0052,0.0001,0.0385,0.0497,0.002,0.0006,0.0098,0.0001,0.0014,0.0013,0.0001,0.0001,0.0083,0.0015,0.0005,0.0023,0.0,0.0871,0.0173,0.0001,0.0095,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1145,9.543375399999992,0,8.1481,1.8002,1.7186,1.7702,0.1519,0.0028,0.0061,0.0002,0.0294,0.041,0.0024,0.0007,0.0091,0.0001,0.0015,0.0018,0.0001,0.0001,0.0082,0.0011,0.0009,0.0023,0.0001,0.0779,0.0146,0.0,0.0083,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1146,9.551523499999991,0,8.3757,1.7331,1.7731,1.7068,0.1672,0.0031,0.0065,0.0003,0.0355,0.048,0.0024,0.0008,0.01,0.0001,0.0015,0.0018,0.0001,0.0001,0.0081,0.0011,0.001,0.0024,0.0,0.0869,0.0184,0.0,0.0086,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1147,9.559899199999991,0,8.5903,1.6866,1.9379,1.6082,0.1683,0.0036,0.008,0.0003,0.0283,0.0427,0.002,0.0006,0.0105,0.0001,0.0021,0.0014,0.0001,0.0001,0.0082,0.0012,0.0005,0.0023,0.0,0.0803,0.0177,0.0,0.0093,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1148,9.568489499999991,0,8.2654,2.0624,1.9212,1.8925,0.1798,0.0026,0.0058,0.0002,0.044,0.0552,0.0023,0.0009,0.0101,0.0001,0.0017,0.0014,0.0,0.0002,0.0085,0.0012,0.0005,0.0027,0.0,0.096,0.0191,0.0001,0.0083,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1149,9.576754899999992,0,8.2283,1.828,1.8843,1.6921,0.1692,0.0027,0.0053,0.0001,0.0321,0.0425,0.0026,0.001,0.0118,0.0001,0.0016,0.0018,0.0001,0.0001,0.0083,0.0013,0.0005,0.0027,0.0,0.0859,0.0204,0.0,0.0079,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1150,9.584983199999993,0,8.2829,1.7805,1.8298,1.6817,0.1733,0.0034,0.007,0.0003,0.0353,0.0483,0.0025,0.0008,0.0113,0.0002,0.0015,0.0013,0.0002,0.0001,0.0082,0.0012,0.0005,0.0028,0.0,0.0905,0.0175,0.0001,0.0079,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1151,9.593266099999992,0,8.3239,1.9156,1.7961,1.6351,0.1606,0.0026,0.0048,0.0001,0.03,0.0395,0.0022,0.0008,0.0086,0.0004,0.0016,0.0013,0.0,0.0001,0.0088,0.0017,0.0005,0.0027,0.0001,0.0785,0.0199,0.0,0.0081,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1152,9.601589999999993,0,8.2861,1.915,1.7471,1.7043,0.1781,0.0028,0.0061,0.0002,0.0431,0.0546,0.0023,0.0007,0.0112,0.0002,0.0021,0.0014,0.0002,0.0001,0.0082,0.0012,0.0005,0.0026,0.0,0.096,0.0187,0.0001,0.0091,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1153,9.609876099999992,0,8.6069,1.7752,1.8096,1.6807,0.1741,0.003,0.0067,0.0002,0.0327,0.0448,0.0019,0.0007,0.01,0.0001,0.002,0.0017,0.0001,0.0001,0.0088,0.001,0.0005,0.0023,0.0,0.0844,0.0194,0.0,0.0103,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1154,9.618482999999992,0,8.0747,1.9256,1.9219,1.7971,0.1737,0.0028,0.0068,0.0002,0.0375,0.0493,0.0023,0.0007,0.0106,0.0002,0.0018,0.0014,0.0,0.0001,0.0087,0.0013,0.0005,0.0026,0.0001,0.0912,0.0184,0.0,0.0077,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1155,9.626557699999992,0,8.4466,1.8455,1.7544,1.863,0.1722,0.0032,0.0069,0.0002,0.028,0.0405,0.0023,0.0008,0.0112,0.0001,0.0017,0.0021,0.0001,0.0001,0.0088,0.0016,0.0005,0.0027,0.0001,0.0828,0.0189,0.0,0.009,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1156,9.635004299999991,0,8.191,1.997,1.8297,1.8446,0.1675,0.0027,0.0047,0.0002,0.0417,0.0514,0.0025,0.0006,0.0092,0.0001,0.0015,0.0017,0.0001,0.0002,0.008,0.0011,0.0007,0.0023,0.0,0.0885,0.0187,0.0001,0.0078,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1157,9.643195299999991,0,8.5631,2.1288,1.8056,1.9579,0.1648,0.0033,0.0075,0.0003,0.0213,0.0343,0.002,0.0006,0.0103,0.0002,0.0018,0.0015,0.0001,0.0004,0.0089,0.0012,0.0005,0.0028,0.0001,0.0764,0.0187,0.0001,0.0087,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1158,9.651758399999991,0,8.2945,1.821,1.981,1.8096,0.1777,0.0028,0.007,0.0001,0.0352,0.0491,0.0026,0.0008,0.0098,0.0002,0.0016,0.002,0.0001,0.0002,0.0089,0.0016,0.0005,0.003,0.0,0.0899,0.0182,0.0,0.0083,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1159,9.660052899999991,0,8.2503,1.9682,1.9087,1.7016,0.1716,0.0028,0.0052,0.0002,0.0333,0.0444,0.0028,0.0008,0.012,0.0001,0.0021,0.0014,0.0,0.0006,0.0084,0.0013,0.0005,0.0027,0.0,0.0878,0.0206,0.0,0.0098,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1160,9.668303199999992,0,8.407,1.9205,1.7562,1.6419,0.1651,0.0027,0.0058,0.0005,0.0387,0.0502,0.0026,0.0008,0.0097,0.0001,0.0016,0.0014,0.0001,0.0002,0.0082,0.0011,0.0004,0.0025,0.0,0.087,0.0178,0.0,0.009,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1161,9.676710199999992,0,8.1789,1.8432,1.8281,1.6502,0.1567,0.0036,0.0066,0.0001,0.0282,0.0409,0.002,0.0007,0.0096,0.0001,0.002,0.0015,0.0,0.0002,0.0082,0.001,0.0004,0.0025,0.0001,0.0783,0.0165,0.0001,0.0104,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1162,9.684889099999992,0,8.3842,1.9085,1.8584,1.6816,0.1662,0.0031,0.0074,0.0002,0.031,0.0439,0.0019,0.0006,0.0092,0.0001,0.0012,0.0021,0.0001,0.0001,0.0079,0.0012,0.0007,0.0027,0.0001,0.0823,0.0165,0.0,0.0089,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1163,9.693273299999992,0,8.425,1.8845,1.7517,1.6385,0.1783,0.0026,0.0052,0.0003,0.0348,0.0452,0.0022,0.0011,0.0127,0.0002,0.0016,0.0024,0.0002,0.0001,0.0081,0.0017,0.0004,0.0027,0.0,0.0901,0.0202,0.0,0.0088,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1164,9.701698299999993,0,8.2759,1.8531,1.8866,1.7256,0.1611,0.0031,0.0063,0.0001,0.0349,0.0464,0.0024,0.0006,0.0098,0.0001,0.0014,0.0017,0.0,0.0002,0.0083,0.0016,0.0004,0.0024,0.0,0.0843,0.0165,0.0,0.0075,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1165,9.709974199999992,0,8.1708,1.8885,1.7766,1.7504,0.1556,0.0028,0.0049,0.0001,0.0293,0.0392,0.0024,0.0007,0.0114,0.0002,0.0019,0.0014,0.0001,0.0002,0.0083,0.0013,0.0004,0.0028,0.0,0.0807,0.0155,0.0001,0.0088,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1166,9.718144999999993,0,8.529,1.8995,1.7158,1.6262,0.1738,0.003,0.0047,0.0001,0.0432,0.0532,0.0024,0.0006,0.0107,0.0001,0.0016,0.0019,0.0001,0.0001,0.0086,0.0012,0.0005,0.0027,0.0001,0.094,0.0193,0.0,0.0097,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1167,9.726673999999992,0,8.2226,1.849,1.8097,1.7082,0.1512,0.0028,0.0062,0.0008,0.0265,0.0383,0.0019,0.0008,0.0094,0.0002,0.002,0.0014,0.0,0.0001,0.0089,0.0011,0.0004,0.0024,0.0,0.0759,0.0157,0.0,0.0083,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1168,9.734896599999992,0,8.4193,1.9689,1.8263,1.8063,0.1653,0.0032,0.0063,0.0002,0.0325,0.0444,0.0022,0.0006,0.0099,0.0002,0.0016,0.0013,0.0,0.0001,0.008,0.0011,0.0005,0.0025,0.0001,0.0818,0.0195,0.0,0.0095,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1169,9.743315899999992,0,8.3291,1.9518,1.827,1.7114,0.1693,0.003,0.005,0.0002,0.0306,0.0415,0.0025,0.0008,0.0122,0.0002,0.0015,0.0018,0.0001,0.0001,0.0086,0.0014,0.0006,0.0027,0.0001,0.0845,0.0188,0.0,0.0087,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1170,9.751644999999991,0,8.3119,1.8125,1.8783,1.6715,0.176,0.0054,0.0079,0.0003,0.0267,0.0425,0.0021,0.0008,0.0112,0.0002,0.0016,0.0016,0.0,0.0001,0.0086,0.0013,0.0005,0.0026,0.0,0.0832,0.0194,0.0001,0.0087,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1171,9.759956899999992,0,8.3683,2.0977,1.8143,1.7816,0.1562,0.0033,0.0066,0.0002,0.026,0.0393,0.0018,0.0011,0.0099,0.0001,0.002,0.0015,0.0001,0.0005,0.0085,0.0011,0.0004,0.0025,0.0001,0.0776,0.0163,0.0,0.0096,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1172,9.768325199999992,0,8.364,1.9784,1.8717,1.7408,0.1791,0.0027,0.0058,0.0003,0.04,0.0508,0.003,0.0008,0.0114,0.0001,0.0017,0.0018,0.0001,0.0001,0.0095,0.0012,0.0005,0.003,0.0,0.0949,0.0203,0.0001,0.009,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1173,9.776689199999993,0,8.2321,1.8882,1.849,1.7391,0.167,0.0025,0.0047,0.0002,0.0297,0.0392,0.0024,0.0008,0.0124,0.0001,0.0016,0.0017,0.0001,0.0001,0.0088,0.0017,0.0006,0.0027,0.0001,0.0837,0.0203,0.0,0.009,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1174,9.784921299999993,0,8.5112,1.8362,1.8834,1.6193,0.1887,0.0032,0.0054,0.0003,0.0467,0.0577,0.0024,0.0008,0.0105,0.0002,0.0015,0.0019,0.0001,0.0001,0.0082,0.0016,0.0005,0.0027,0.0,0.0995,0.02,0.0001,0.0096,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1175,9.793432499999993,0,8.31,1.8597,1.8858,1.694,0.1712,0.0027,0.0044,0.0003,0.0302,0.04,0.0022,0.0009,0.012,0.0006,0.0016,0.0019,0.0001,0.0001,0.0087,0.0016,0.0005,0.0031,0.0,0.0842,0.0202,0.0,0.0087,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
