capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1394,11.615492200000018,0,8.3238,1.6281,1.3911,1.5619,0.1412,0.0025,0.0037,0.0002,0.0344,0.0428,0.002,0.0007,0.009,0.0002,0.0013,0.0018,0.0001,0.0001,0.0079,0.0011,0.0005,0.0,0.0018,0.0795,0.0164,0.0,0.0052,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1395,11.623816000000017,0,8.3359,1.6941,1.3888,1.4617,0.1424,0.0038,0.0035,0.0002,0.0301,0.0397,0.0027,0.0009,0.0113,0.0001,0.0014,0.0017,0.0001,0.0002,0.0082,0.0012,0.0004,0.0,0.0025,0.0802,0.0145,0.0,0.005,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1396,11.632151900000018,0,8.328,1.7263,1.411,1.4624,0.1546,0.0042,0.0038,0.0002,0.0389,0.0494,0.0029,0.001,0.013,0.0001,0.0016,0.0016,0.0001,0.0002,0.0082,0.0013,0.0009,0.0001,0.002,0.0916,0.0121,0.0001,0.0053,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1397,11.640479900000019,0,8.41,1.789,1.4066,1.5355,0.1478,0.0028,0.0038,0.0002,0.0289,0.0389,0.0024,0.0011,0.012,0.0002,0.0015,0.0018,0.0001,0.0001,0.0076,0.0013,0.0005,0.0,0.002,0.0789,0.0152,0.0001,0.0054,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1398,11.648889900000018,0,8.37,1.7722,1.478,1.4965,0.1557,0.0029,0.0041,0.0003,0.0383,0.0478,0.0022,0.0009,0.0116,0.0002,0.0017,0.0015,0.0004,0.0001,0.0085,0.0012,0.0006,0.0001,0.002,0.0894,0.0168,0.0,0.0043,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1399,11.657259900000017,0,8.2465,1.74,1.4725,1.5989,0.1381,0.0027,0.0036,0.0002,0.0273,0.0367,0.0024,0.0008,0.0081,0.0002,0.002,0.0015,0.0001,0.0001,0.0087,0.0012,0.0004,0.0001,0.002,0.0739,0.0141,0.0,0.005,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1400,11.665506400000018,0,8.3843,1.7643,1.447,1.3868,0.1547,0.0035,0.0042,0.0002,0.0357,0.0466,0.0021,0.0008,0.0102,0.0001,0.0015,0.0022,0.0001,0.0002,0.0084,0.0013,0.0004,0.0001,0.0021,0.0863,0.0148,0.0,0.0044,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1401,11.673890700000017,0,8.3345,1.6861,1.4746,1.4199,0.1484,0.0027,0.0051,0.0002,0.029,0.0394,0.0021,0.0009,0.0105,0.0001,0.0015,0.0015,0.0004,0.0001,0.0089,0.0013,0.0007,0.0,0.0021,0.08,0.0134,0.0,0.0054,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1402,11.682225200000017,0,8.2983,1.6182,1.4977,1.4554,0.1435,0.0015,0.0043,0.0002,0.0242,0.0336,0.0026,0.0009,0.0099,0.0001,0.0015,0.0018,0.0001,0.0001,0.008,0.0012,0.0009,0.0001,0.0019,0.0718,0.0167,0.0001,0.0043,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1403,11.690523500000017,0,8.3868,1.675,1.3465,1.4162,0.1304,0.0033,0.0033,0.0002,0.0256,0.0351,0.0019,0.001,0.0079,0.0001,0.0013,0.002,0.0001,0.0002,0.0085,0.0011,0.0006,0.0,0.0017,0.0706,0.0114,0.0001,0.0046,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1404,11.698910300000017,0,8.2212,1.7773,1.5136,1.4871,0.1498,0.0037,0.0035,0.0001,0.0383,0.0483,0.0025,0.0009,0.0103,0.0002,0.0014,0.0019,0.0001,0.0002,0.0084,0.0018,0.0005,0.0001,0.002,0.0882,0.0148,0.0,0.0049,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1405,11.707131500000017,0,8.3667,1.5717,1.3691,1.4372,0.1451,0.0034,0.0035,0.0002,0.0285,0.0383,0.0022,0.0009,0.0119,0.0007,0.0015,0.0016,0.0001,0.0001,0.009,0.0017,0.0004,0.0001,0.002,0.0814,0.0144,0.0,0.0041,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1406,11.715498200000017,0,8.4305,1.7901,1.4785,1.4136,0.1569,0.0033,0.0038,0.0003,0.038,0.048,0.0023,0.001,0.0122,0.0001,0.0015,0.0018,0.0001,0.0001,0.0084,0.0013,0.0005,0.0001,0.0026,0.0895,0.0165,0.0,0.0044,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1407,11.723928700000016,0,8.3108,1.7128,1.4741,1.3965,0.1494,0.0031,0.0038,0.0002,0.0361,0.0454,0.0022,0.0009,0.0115,0.0001,0.0016,0.0017,0.0001,0.0001,0.0084,0.0018,0.0005,0.0002,0.0018,0.0866,0.0142,0.0001,0.0047,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1408,11.732239500000016,0,8.2974,1.6045,1.4921,1.2814,0.1512,0.0035,0.0034,0.0001,0.0389,0.0484,0.0022,0.0007,0.0108,0.0001,0.0016,0.0015,0.0,0.0001,0.0078,0.0013,0.0005,0.0001,0.0017,0.0866,0.0167,0.0,0.0045,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1409,11.740536900000016,0,8.4374,1.653,1.4661,1.43,0.1515,0.003,0.0044,0.0001,0.0301,0.0404,0.003,0.0009,0.0115,0.0001,0.0019,0.0016,0.0002,0.0001,0.0085,0.0012,0.0005,0.0001,0.0021,0.0816,0.0148,0.0001,0.0061,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1410,11.748974300000016,0,8.2445,1.8069,1.528,1.5149,0.1657,0.0044,0.0038,0.0003,0.0451,0.0557,0.0023,0.001,0.011,0.0001,0.002,0.0015,0.0001,0.0001,0.0089,0.0012,0.0004,0.0001,0.002,0.097,0.0156,0.0,0.0044,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1411,11.757218800000016,0,8.352,1.6542,1.4569,1.3687,0.1509,0.0039,0.0043,0.0002,0.0303,0.0415,0.0023,0.0012,0.0124,0.0001,0.0016,0.0014,0.0006,0.0001,0.009,0.0019,0.0005,0.0001,0.0022,0.0847,0.0111,0.0001,0.005,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1412,11.765570800000017,0,8.2216,1.6528,1.4057,1.4135,0.1398,0.0024,0.003,0.0006,0.0353,0.0433,0.0019,0.0008,0.0096,0.0005,0.0015,0.0014,0.0001,0.0001,0.0082,0.0012,0.0005,0.0001,0.0017,0.0807,0.0148,0.0,0.0045,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1413,11.773792400000017,0,8.4561,1.6909,1.448,1.4192,0.1471,0.0032,0.0039,0.0002,0.0294,0.0396,0.0022,0.0007,0.0083,0.0001,0.002,0.0015,0.0001,0.0001,0.0085,0.0013,0.0005,0.0001,0.0019,0.0805,0.015,0.0001,0.0049,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1414,11.782248500000017,0,8.3825,1.6198,1.5306,1.5036,0.1647,0.0045,0.0042,0.0003,0.0382,0.0499,0.0026,0.0008,0.0102,0.0001,0.0014,0.002,0.0001,0.0001,0.0088,0.0018,0.0005,0.0002,0.0021,0.0954,0.0151,0.0001,0.0067,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1415,11.790631000000017,0,8.1519,1.5956,1.3881,1.4443,0.1258,0.0025,0.0031,0.0002,0.0248,0.0324,0.0019,0.0009,0.0102,0.0001,0.0016,0.0014,0.0,0.0005,0.0082,0.0011,0.0005,0.0,0.0017,0.0698,0.0119,0.0,0.005,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1416,11.798782900000017,0,8.4114,1.6596,1.4169,1.3376,0.1553,0.0028,0.0044,0.0002,0.0375,0.0472,0.0024,0.0009,0.0122,0.0001,0.0019,0.0015,0.0,0.0001,0.0085,0.0013,0.0005,0.0001,0.002,0.0892,0.0145,0.0,0.005,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1417,11.807194300000017,0,8.2538,1.7181,1.3856,1.3991,0.1399,0.0042,0.0039,0.0002,0.0279,0.0385,0.0022,0.0007,0.0081,0.0001,0.0015,0.0021,0.0001,0.0001,0.0076,0.0018,0.0004,0.0,0.0018,0.0759,0.0154,0.0001,0.0055,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1418,11.815448100000017,0,8.4865,1.7315,1.4378,1.5498,0.155,0.003,0.0038,0.0001,0.0392,0.0481,0.0027,0.0008,0.0116,0.0002,0.0019,0.0017,0.0002,0.0001,0.0083,0.0013,0.0005,0.0001,0.0021,0.0905,0.0169,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1419,11.823934600000017,0,8.2572,1.6679,1.439,1.3707,0.1476,0.0037,0.0038,0.0002,0.0295,0.0399,0.0026,0.0009,0.0119,0.0002,0.0015,0.0018,0.0001,0.0001,0.0078,0.0018,0.0005,0.0,0.002,0.0803,0.0152,0.0001,0.0043,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1420,11.832191800000016,0,8.3544,1.6112,1.4735,1.3713,0.1649,0.0033,0.0044,0.0003,0.0399,0.0503,0.0023,0.001,0.0111,0.0001,0.0023,0.0017,0.0001,0.0006,0.0086,0.0019,0.0005,0.0001,0.0021,0.0947,0.0146,0.0001,0.0048,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1421,11.840546200000016,0,8.4634,1.5826,1.5327,1.4277,0.1473,0.0028,0.0039,0.0002,0.0308,0.0395,0.0022,0.0008,0.0083,0.0002,0.0019,0.0014,0.0001,0.0001,0.009,0.0013,0.0004,0.0004,0.002,0.0804,0.0137,0.0001,0.0061,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1422,11.849009600000016,0,8.2308,1.6588,1.5092,1.4244,0.1544,0.0041,0.004,0.0002,0.0374,0.0486,0.0027,0.0009,0.0114,0.0001,0.002,0.0016,0.0001,0.0005,0.0084,0.0012,0.0005,0.0,0.0021,0.0893,0.0149,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1423,11.857240400000016,0,8.2302,1.6479,1.4141,1.4182,0.1424,0.0025,0.0032,0.0002,0.0328,0.0407,0.0023,0.0008,0.0114,0.0001,0.002,0.0013,0.0001,0.0001,0.0082,0.0015,0.0005,0.0,0.0019,0.0803,0.0144,0.0001,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1424,11.865470600000016,0,8.3295,1.6503,1.3924,1.4222,0.147,0.0031,0.0034,0.0002,0.0341,0.0437,0.0021,0.001,0.0107,0.0001,0.0016,0.0018,0.0001,0.0001,0.0079,0.0017,0.0005,0.0001,0.002,0.0833,0.0152,0.0,0.0047,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1425,11.873800100000016,0,8.3615,1.6905,1.3749,1.5104,0.1474,0.0029,0.004,0.0003,0.028,0.0375,0.0021,0.0009,0.0117,0.0001,0.0016,0.0016,0.0004,0.0001,0.0082,0.0012,0.0009,0.0001,0.0022,0.0797,0.0153,0.0001,0.0043,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1426,11.882161600000016,0,8.3273,1.6453,1.4149,1.5854,0.1476,0.0026,0.0032,0.0001,0.0344,0.0425,0.0027,0.0009,0.0123,0.0001,0.002,0.0014,0.0001,0.0006,0.0083,0.0013,0.0004,0.0001,0.0019,0.0851,0.0133,0.0001,0.0054,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1427,11.890488900000015,0,8.2752,1.5768,1.3091,1.5476,0.1245,0.0028,0.0038,0.0002,0.0258,0.0343,0.0017,0.0011,0.0073,0.0002,0.0014,0.0017,0.0001,0.0001,0.0082,0.0011,0.0004,0.0,0.0017,0.0679,0.0136,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1428,11.898764100000015,0,8.3558,1.6879,1.3566,1.2877,0.1448,0.0033,0.0034,0.0002,0.0362,0.0453,0.0021,0.0008,0.0095,0.0001,0.0019,0.0014,0.0001,0.0007,0.0081,0.0012,0.0005,0.0,0.002,0.084,0.014,0.0,0.0042,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1429,11.907119900000016,0,8.4622,1.5956,1.4179,1.6575,0.1517,0.0027,0.0037,0.0002,0.0317,0.0412,0.0021,0.0009,0.0122,0.0002,0.0016,0.0016,0.0005,0.0001,0.0084,0.0012,0.001,0.0001,0.0019,0.0829,0.0155,0.0,0.0055,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1430,11.915582100000016,0,8.2883,1.5757,1.4252,1.3955,0.1385,0.0035,0.0038,0.0005,0.0345,0.0445,0.002,0.0008,0.0097,0.0001,0.0017,0.0011,0.0001,0.0001,0.0076,0.0016,0.0004,0.0001,0.0016,0.0792,0.013,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1431,11.923870400000016,0,8.2819,1.7173,1.4229,1.3895,0.1429,0.0047,0.0037,0.0002,0.0284,0.0395,0.0023,0.0009,0.0117,0.0001,0.0013,0.0013,0.0,0.0001,0.0076,0.0012,0.0005,0.0,0.002,0.0789,0.0127,0.0,0.005,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1432,11.932152300000016,0,8.3794,1.62,1.4526,1.444,0.1477,0.0027,0.0037,0.0003,0.0366,0.0459,0.002,0.0008,0.0087,0.0001,0.0015,0.0014,0.0,0.0002,0.0071,0.0011,0.0007,0.0002,0.0017,0.0797,0.0128,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1433,11.940531700000017,0,8.2873,1.5414,1.3704,1.4195,0.1334,0.0043,0.0043,0.0002,0.0276,0.0391,0.0019,0.0012,0.0082,0.0001,0.0014,0.0018,0.0002,0.0001,0.0079,0.0011,0.0009,0.0001,0.0016,0.073,0.0096,0.0,0.0052,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1434,11.948819000000016,0,8.4069,1.7517,1.4226,1.3147,0.1563,0.0028,0.0043,0.0001,0.036,0.0452,0.002,0.0011,0.0112,0.0003,0.0015,0.0013,0.0002,0.0001,0.0078,0.0013,0.0005,0.0001,0.0021,0.086,0.0185,0.0,0.0042,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1435,11.957225900000017,0,8.3277,1.706,1.4861,1.3169,0.1511,0.0024,0.0033,0.0003,0.0339,0.0429,0.0024,0.0011,0.0125,0.0001,0.002,0.0017,0.0001,0.0001,0.0086,0.0013,0.0005,0.0001,0.0022,0.0855,0.0141,0.0,0.0041,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1436,11.965553600000018,0,8.3709,1.6853,1.4307,1.59,0.134,0.0026,0.003,0.0002,0.0325,0.0402,0.0018,0.0008,0.0094,0.0001,0.0015,0.0014,0.0001,0.0001,0.0082,0.0012,0.0004,0.0001,0.0017,0.0765,0.0118,0.0,0.0048,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1437,11.973924500000017,0,8.3809,1.7527,1.5435,1.4943,0.1569,0.0031,0.0039,0.0002,0.0314,0.0411,0.0024,0.0009,0.0124,0.0001,0.0015,0.0016,0.0001,0.0001,0.0091,0.0013,0.0004,0.0,0.0021,0.0836,0.0182,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1438,11.982305400000017,0,8.2802,1.7219,1.544,1.3531,0.1483,0.0037,0.0042,0.0002,0.0367,0.0473,0.002,0.0006,0.0094,0.0004,0.0014,0.0014,0.0001,0.0001,0.008,0.0011,0.0004,0.0,0.0022,0.0835,0.0137,0.0001,0.0061,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1439,11.990585600000017,0,8.2237,1.6131,1.4187,1.5431,0.1399,0.0026,0.0033,0.0001,0.0283,0.0368,0.002,0.0008,0.0093,0.0001,0.0014,0.0014,0.0001,0.0002,0.0083,0.0011,0.0004,0.0001,0.0021,0.0727,0.0207,0.0,0.004,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1440,11.998809300000017,0,8.4291,1.6997,1.4134,1.6667,0.1609,0.0041,0.0045,0.0002,0.0405,0.0522,0.0023,0.0009,0.0108,0.0002,0.0016,0.002,0.0001,0.0001,0.0084,0.0017,0.0004,0.0001,0.0023,0.0931,0.0155,0.0001,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1441,12.007238400000018,0,8.3964,1.6766,1.4932,1.4955,0.1522,0.0029,0.0046,0.0002,0.0299,0.0399,0.0024,0.0014,0.013,0.0002,0.0015,0.0016,0.0002,0.0002,0.0085,0.0017,0.0005,0.0001,0.002,0.0836,0.0143,0.0,0.0053,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1442,12.015634800000019,0,8.328,1.6616,1.5411,1.4179,0.1527,0.0027,0.0033,0.0002,0.0379,0.0463,0.0023,0.001,0.0122,0.0001,0.0016,0.0017,0.0001,0.0001,0.0082,0.0014,0.0006,0.0,0.0026,0.0882,0.0164,0.0001,0.0044,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
