capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1306,10.899880500000016,0,8.1689,2.2114,2.6241,2.0407,0.2341,0.0035,0.0106,0.0003,0.0526,0.0707,0.0024,0.0008,0.0106,0.0002,0.0017,0.0019,0.0001,0.0001,0.0081,0.0013,0.0008,0.0001,0.0031,0.1135,0.0245,0.0,0.0138,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1307,10.908049400000015,0,8.2485,2.185,2.2536,2.025,0.2134,0.003,0.0087,0.0003,0.036,0.05,0.0025,0.0011,0.0109,0.0001,0.0017,0.0022,0.0001,0.0001,0.0084,0.0017,0.0004,0.0,0.0031,0.0931,0.0267,0.0001,0.0136,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1308,10.916297900000016,0,8.3188,1.9806,2.4792,1.8537,0.1991,0.0028,0.0083,0.0001,0.0395,0.0536,0.0019,0.0007,0.0103,0.0001,0.0013,0.0018,0.0,0.0001,0.0085,0.0015,0.0004,0.0001,0.0031,0.0937,0.0217,0.0,0.0145,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1309,10.924616700000016,0,8.4792,1.9774,2.3434,1.9215,0.2191,0.0031,0.0084,0.0002,0.04,0.0541,0.0023,0.0011,0.0104,0.0001,0.0014,0.0022,0.0001,0.0001,0.0085,0.0017,0.0005,0.0001,0.0032,0.0975,0.0223,0.0,0.0128,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1310,10.933095900000016,0,8.1775,1.9984,2.3999,1.9566,0.2117,0.0029,0.0084,0.0002,0.0421,0.0561,0.002,0.0007,0.0109,0.0001,0.0014,0.0014,0.0001,0.0001,0.0091,0.0011,0.0005,0.0002,0.0034,0.0982,0.0241,0.0,0.0118,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1311,10.941273400000016,0,8.298,2.0546,2.338,1.9024,0.2001,0.003,0.0089,0.0003,0.0357,0.0511,0.0019,0.0008,0.01,0.0002,0.0015,0.0022,0.0001,0.0001,0.008,0.0013,0.001,0.0001,0.003,0.0917,0.0202,0.0,0.0109,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1312,10.949571400000016,0,8.8952,2.023,2.7611,1.8801,0.3415,0.0034,0.0123,0.0004,0.0615,0.0814,0.0037,0.001,0.0167,0.0005,0.0028,0.0021,0.0002,0.0002,0.0129,0.0024,0.0006,0.0001,0.0051,0.148,0.0405,0.0001,0.0132,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1313,10.958466600000015,0,7.9622,2.1539,2.5994,2.0567,0.2682,0.0041,0.0126,0.0005,0.0371,0.0574,0.0025,0.0011,0.0126,0.0002,0.0019,0.0021,0.0001,0.0001,0.0092,0.0014,0.0005,0.0002,0.0037,0.1081,0.0408,0.0,0.0136,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1314,10.966428800000015,0,8.3709,2.1302,2.5728,1.9829,0.2229,0.0034,0.011,0.0003,0.0439,0.0613,0.002,0.0014,0.0108,0.0001,0.0021,0.0016,0.0001,0.0004,0.0086,0.0013,0.0011,0.0001,0.0033,0.1045,0.0233,0.0,0.0122,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1315,10.974799700000014,0,8.2759,2.0105,2.3164,1.883,0.219,0.0031,0.0087,0.0003,0.0459,0.061,0.0023,0.0006,0.0117,0.0007,0.0014,0.0016,0.0004,0.0001,0.0082,0.0011,0.0009,0.0002,0.0034,0.1087,0.0233,0.0,0.0138,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1316,10.983075600000014,0,8.4589,2.0708,2.6087,1.8345,0.2721,0.0034,0.0089,0.0001,0.0595,0.0751,0.0034,0.0012,0.015,0.0002,0.0018,0.0017,0.0001,0.0002,0.0095,0.0014,0.0006,0.0001,0.0058,0.1326,0.0384,0.0,0.0121,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1317,10.991534500000014,0,8.2392,2.0361,2.6478,1.9058,0.2379,0.0038,0.0106,0.0003,0.0472,0.0647,0.0026,0.0014,0.0121,0.0002,0.0021,0.0017,0.0001,0.0001,0.0087,0.002,0.0006,0.0001,0.0035,0.1112,0.0239,0.0001,0.0128,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1318,10.999773700000015,0,8.3329,2.2879,2.5219,2.3131,0.2343,0.0031,0.0104,0.0002,0.0464,0.0628,0.0029,0.0008,0.012,0.0002,0.002,0.0021,0.0006,0.0001,0.0086,0.0019,0.0005,0.0001,0.0034,0.1098,0.0247,0.0,0.0127,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1319,11.008106600000014,0,8.3974,2.1816,2.392,2.0752,0.2068,0.0035,0.0099,0.0002,0.0366,0.0525,0.0019,0.0008,0.0094,0.0002,0.0016,0.0015,0.0002,0.0002,0.0083,0.0012,0.0004,0.0001,0.0033,0.0933,0.0226,0.0,0.0125,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1320,11.016504000000014,0,8.3261,2.231,2.6992,2.1768,0.2442,0.0032,0.0096,0.0003,0.0521,0.0689,0.0026,0.001,0.0132,0.0006,0.0014,0.0021,0.0002,0.0001,0.0082,0.0014,0.0006,0.0002,0.0044,0.1186,0.0288,0.0001,0.0154,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1321,11.024830100000013,0,8.3785,2.0258,2.4291,1.9136,0.2159,0.0029,0.009,0.0003,0.0307,0.0458,0.0028,0.001,0.0131,0.0002,0.0016,0.002,0.0001,0.0002,0.0081,0.0017,0.0005,0.0001,0.0032,0.0916,0.0233,0.0001,0.0141,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1322,11.033208600000012,0,8.4023,2.4017,2.6948,2.4155,0.244,0.0036,0.0094,0.0002,0.0639,0.0798,0.0022,0.0008,0.0101,0.0002,0.0016,0.0022,0.0001,0.0001,0.008,0.0014,0.0006,0.0001,0.0034,0.1218,0.0238,0.0,0.013,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1323,11.041610900000013,0,8.0585,2.1861,2.4851,2.0873,0.2103,0.003,0.0097,0.0001,0.0316,0.0475,0.0022,0.001,0.0107,0.0001,0.002,0.0016,0.0001,0.0002,0.0093,0.0012,0.0005,0.0001,0.0034,0.0911,0.0225,0.0,0.0124,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1324,11.049669400000013,0,8.5861,2.1905,2.5777,2.0285,0.2761,0.0032,0.0091,0.0003,0.0545,0.0698,0.0032,0.0011,0.0166,0.0003,0.0024,0.0019,0.0001,0.0001,0.0099,0.0019,0.0006,0.0002,0.007,0.134,0.0384,0.0,0.0135,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1325,11.058255500000014,0,8.3123,2.1087,2.6193,1.9994,0.232,0.0035,0.0102,0.0002,0.0386,0.0551,0.0027,0.0009,0.0117,0.0002,0.0023,0.0017,0.0005,0.0001,0.0095,0.0015,0.0006,0.0002,0.0034,0.103,0.0222,0.0,0.0136,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1326,11.066567800000014,0,8.2301,2.1403,2.5682,2.0335,0.2584,0.0036,0.0093,0.0002,0.0541,0.0702,0.0027,0.0008,0.0127,0.0001,0.0014,0.0016,0.0001,0.0,0.0084,0.0013,0.0003,0.0,0.0063,0.1218,0.0382,0.0,0.0124,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1327,11.074797900000014,0,8.4756,2.0711,2.6279,1.9909,0.2489,0.0038,0.0108,0.0004,0.0532,0.0711,0.003,0.0012,0.0123,0.0002,0.002,0.0017,0.0001,0.0002,0.0089,0.0014,0.0009,0.0001,0.0035,0.1178,0.025,0.0,0.0138,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1328,11.083273500000015,0,8.632,2.3642,2.8039,2.0683,0.2651,0.0036,0.0079,0.0004,0.0608,0.0759,0.0026,0.0008,0.0122,0.0001,0.0015,0.0014,0.0001,0.0001,0.0084,0.0013,0.0002,0.0001,0.0046,0.1245,0.0372,0.0,0.0127,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1329,11.091905500000015,0,8.1105,2.1222,2.844,2.0168,0.2522,0.0039,0.0108,0.0002,0.0413,0.0593,0.0031,0.0011,0.0128,0.0004,0.002,0.0022,0.0001,0.0001,0.0098,0.0013,0.0005,0.0001,0.004,0.11,0.0294,0.0,0.0148,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1330,11.100016000000016,0,8.4172,2.1843,2.7469,1.9737,0.2264,0.0033,0.009,0.0003,0.0384,0.0542,0.0021,0.0016,0.0119,0.0002,0.0017,0.0028,0.0,0.0001,0.0098,0.0012,0.001,0.0,0.0033,0.1023,0.0233,0.0001,0.0136,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1331,11.108433200000016,0,8.0891,2.3127,2.8877,2.095,0.2287,0.0033,0.0102,0.0002,0.0412,0.0579,0.0024,0.0012,0.0115,0.0003,0.002,0.0017,0.0001,0.0001,0.0084,0.0013,0.0005,0.0001,0.0034,0.1021,0.0252,0.0,0.0143,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1332,11.116522300000016,0,8.5156,2.1901,2.5941,2.2068,0.242,0.0035,0.0096,0.0003,0.0562,0.0726,0.0027,0.0008,0.0108,0.0002,0.0021,0.0017,0.0002,0.0001,0.0094,0.0012,0.0005,0.0003,0.0033,0.1168,0.0264,0.0001,0.0147,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1333,11.125037900000017,0,8.3006,2.1412,2.6919,1.953,0.2664,0.004,0.011,0.0002,0.0537,0.0726,0.0026,0.0011,0.0123,0.0001,0.0017,0.0021,0.0001,0.0001,0.0099,0.0015,0.001,0.0001,0.0039,0.1243,0.027,0.0,0.013,0.0,155.0,0.0,92.0,63.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1334,11.133338500000017,0,8.5017,2.2309,2.8618,2.021,0.2504,0.0039,0.0097,0.0003,0.0511,0.0677,0.0021,0.0008,0.0102,0.0002,0.0017,0.0021,0.0001,0.0001,0.0083,0.0015,0.0005,0.0001,0.0033,0.1121,0.0365,0.0001,0.012,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1335,11.141840200000017,0,7.9253,2.1529,2.6647,2.0289,0.2172,0.0029,0.009,0.0002,0.0372,0.052,0.0028,0.0008,0.0121,0.0001,0.0019,0.0023,0.0001,0.0001,0.0088,0.0017,0.0005,0.0001,0.0031,0.0976,0.0256,0.0,0.0139,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1336,11.149765500000017,0,8.5855,1.9698,2.7904,1.892,0.3278,0.0036,0.0124,0.0002,0.0707,0.091,0.0032,0.0012,0.0162,0.0003,0.0032,0.0022,0.0001,0.0001,0.0093,0.0019,0.0005,0.0001,0.0044,0.153,0.0391,0.0,0.0139,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1337,11.158351000000017,0,8.2108,2.2221,2.4453,2.1699,0.2442,0.0039,0.0108,0.0004,0.0341,0.0519,0.0026,0.0012,0.0128,0.0001,0.0017,0.0022,0.0002,0.0002,0.0092,0.0014,0.0006,0.0001,0.0037,0.1009,0.0251,0.0001,0.0121,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1338,11.166561800000018,0,8.2658,2.1631,2.7204,2.1268,0.2412,0.0034,0.0112,0.0003,0.0522,0.0702,0.0025,0.0011,0.0119,0.0001,0.0021,0.0017,0.0001,0.0001,0.0095,0.0015,0.0005,0.0001,0.0033,0.1169,0.0253,0.0001,0.0151,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1339,11.174827600000018,0,8.1937,2.3044,2.4326,2.2319,0.2052,0.0032,0.0097,0.0002,0.0295,0.0451,0.0022,0.0007,0.011,0.0001,0.0019,0.0017,0.0001,0.0001,0.0089,0.0012,0.0004,0.0001,0.0031,0.0889,0.0216,0.0001,0.0143,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1340,11.183021300000018,0,8.6094,2.0818,2.5004,1.9326,0.2446,0.0035,0.0097,0.0004,0.0461,0.0622,0.002,0.0009,0.012,0.0002,0.0016,0.0017,0.0004,0.0001,0.0092,0.0015,0.0009,0.0001,0.0032,0.1102,0.0422,0.0,0.0122,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1341,11.191630700000017,0,8.3204,2.1376,2.6639,2.1771,0.2355,0.0042,0.0066,0.0006,0.0401,0.055,0.0021,0.0009,0.0118,0.0002,0.0018,0.0024,0.0001,0.0001,0.0085,0.0012,0.0005,0.0001,0.0032,0.1011,0.0249,0.0,0.0128,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1342,11.199951100000018,0,8.2214,2.1353,2.6352,1.9671,0.2383,0.004,0.0081,0.0007,0.0538,0.0692,0.0025,0.001,0.0125,0.0001,0.0016,0.0022,0.0001,0.0001,0.0097,0.0014,0.0006,0.0001,0.0037,0.1185,0.0238,0.0,0.0123,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1343,11.208172500000018,0,8.31,2.292,2.5735,1.9693,0.2137,0.0049,0.0087,0.0002,0.0313,0.0477,0.0026,0.001,0.012,0.0001,0.0017,0.0017,0.0004,0.0002,0.0089,0.0019,0.0005,0.0001,0.0036,0.0951,0.0233,0.0,0.0139,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1344,11.216482500000017,0,8.5042,2.1247,2.6222,1.9168,0.2394,0.0037,0.0062,0.0006,0.0484,0.0623,0.0026,0.0013,0.0149,0.0007,0.0022,0.0025,0.0001,0.0003,0.0094,0.0014,0.0006,0.0001,0.0038,0.1148,0.0246,0.0,0.0132,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1345,11.224986700000018,0,8.2271,2.3306,2.7885,1.9973,0.2646,0.0054,0.0091,0.0003,0.0378,0.0562,0.003,0.0012,0.0139,0.0003,0.0021,0.0021,0.0001,0.0002,0.0103,0.0015,0.0005,0.0001,0.0039,0.1092,0.0251,0.0,0.0128,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1346,11.233213800000017,0,8.6208,2.3452,2.7984,2.1029,0.2122,0.0032,0.0078,0.0003,0.043,0.0568,0.0021,0.0009,0.0109,0.0001,0.0018,0.0016,0.0005,0.0001,0.0084,0.0012,0.0009,0.0001,0.0031,0.1,0.0197,0.0,0.0132,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1347,11.241834600000017,0,7.7138,2.0143,2.3354,2.0729,0.1945,0.0033,0.0082,0.0002,0.0321,0.046,0.0021,0.0006,0.0105,0.0007,0.0014,0.0015,0.0,0.0002,0.0084,0.0013,0.0005,0.0001,0.0036,0.0878,0.0223,0.0001,0.0126,0.0,155.0,0.0,92.0,63.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1348,11.249548400000016,0,8.2982,1.9981,2.3057,1.7636,0.213,0.0026,0.0088,0.0002,0.0535,0.0678,0.002,0.0008,0.0102,0.0003,0.0012,0.0022,0.0002,0.0002,0.0081,0.0012,0.001,0.0,0.0032,0.1083,0.0212,0.0001,0.0127,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1349,11.257846600000017,0,8.6372,1.8814,2.3644,1.8287,0.2137,0.0037,0.0094,0.0002,0.0339,0.0496,0.0029,0.0008,0.0122,0.0001,0.0016,0.0015,0.0001,0.0001,0.0084,0.0012,0.0004,0.0,0.0036,0.0942,0.0208,0.0001,0.0138,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1350,11.266483800000017,0,8.1132,2.0263,2.4253,1.8748,0.2652,0.0032,0.0092,0.0002,0.0515,0.0666,0.0032,0.0011,0.0168,0.0002,0.0026,0.0019,0.0001,0.0001,0.0105,0.0022,0.0006,0.0001,0.0066,0.1319,0.0377,0.0,0.0123,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1351,11.274597000000018,0,8.6265,1.9998,2.6615,1.861,0.224,0.0031,0.0086,0.0003,0.0423,0.0571,0.0021,0.0009,0.0104,0.0001,0.0025,0.0019,0.0001,0.0001,0.0093,0.0014,0.0007,0.0001,0.0032,0.1027,0.0259,0.0,0.0135,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1352,11.283223500000018,0,8.4174,2.1875,2.4874,1.9732,0.2329,0.0032,0.0089,0.0002,0.0461,0.0614,0.0021,0.0007,0.0111,0.0002,0.0016,0.0016,0.0001,0.0002,0.0097,0.0019,0.0006,0.0002,0.0034,0.1066,0.0263,0.0001,0.0136,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1353,11.291640900000019,0,8.4031,2.071,2.6478,1.9464,0.2376,0.0033,0.0102,0.0003,0.0472,0.0642,0.0028,0.0008,0.012,0.0002,0.0022,0.002,0.0002,0.0002,0.0099,0.0017,0.0005,0.0,0.0036,0.1126,0.0233,0.0,0.015,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1354,11.30004400000002,0,8.5198,2.0483,3.0712,1.9885,0.275,0.0033,0.0099,0.0003,0.0536,0.0708,0.0032,0.0008,0.0138,0.0002,0.0023,0.0018,0.0,0.0001,0.0095,0.0017,0.0005,0.0001,0.0056,0.1261,0.0382,0.0,0.0136,0.0,155.0,0.0,92.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
