capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
840,7.0212828999999966,0,8.576,1.8692,2.325,1.947,0.3401,0.0044,0.0141,0.0003,0.0721,0.0939,0.0039,0.0015,0.017,0.0002,0.0023,0.0025,0.0002,0.0002,0.0124,0.0027,0.0006,0.0,0.009,0.0,0.1682,0.048,0.0192,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
841,7.029858899999996,0,8.2824,1.9346,2.2482,1.8244,0.3073,0.005,0.0112,0.0002,0.0819,0.1009,0.0036,0.0011,0.0148,0.0001,0.0024,0.0018,0.0001,0.0001,0.009,0.0019,0.0005,0.0001,0.0081,0.0002,0.1644,0.0439,0.0209,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
842,7.038141299999996,0,8.1839,1.8679,2.3084,1.8151,0.3159,0.0037,0.014,0.0003,0.0836,0.1042,0.0032,0.0012,0.0156,0.0002,0.0022,0.0021,0.0001,0.0005,0.0092,0.0024,0.0005,0.0001,0.0078,0.0001,0.1662,0.0459,0.019,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
843,7.046325199999996,0,8.5766,1.9765,2.3935,1.849,0.3186,0.0052,0.0132,0.0003,0.0747,0.0957,0.0031,0.0013,0.015,0.0002,0.0019,0.0026,0.0001,0.0001,0.0115,0.0019,0.0007,0.0,0.008,0.0,0.1632,0.0451,0.0205,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
844,7.054901799999995,0,8.7659,2.2503,2.8253,1.9087,0.369,0.0052,0.0144,0.0004,0.1036,0.1269,0.0037,0.0012,0.0159,0.0002,0.0023,0.0029,0.0002,0.0001,0.0145,0.002,0.0006,0.0002,0.0086,0.0001,0.2002,0.0497,0.0291,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
845,7.063667699999995,0,8.0713,2.0188,2.3767,1.9371,0.3473,0.0056,0.0161,0.0003,0.0803,0.1051,0.0045,0.0014,0.0204,0.0003,0.0022,0.0025,0.0002,0.0001,0.0116,0.0022,0.0007,0.0,0.0097,0.0001,0.1824,0.0529,0.0209,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
846,7.071738999999996,0,8.4324,2.1135,2.7956,1.9107,0.4511,0.0068,0.0227,0.0004,0.0941,0.1287,0.0053,0.0021,0.0255,0.0005,0.0048,0.0034,0.0001,0.0003,0.0193,0.0027,0.0008,0.0002,0.0133,0.0001,0.2425,0.0734,0.0217,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
847,7.080171399999996,0,7.9337,1.9629,2.3502,1.8711,0.3377,0.0048,0.0148,0.0003,0.0779,0.1008,0.0041,0.0015,0.0177,0.0001,0.0022,0.0028,0.0001,0.0001,0.0127,0.0019,0.0007,0.0001,0.0081,0.0,0.1768,0.0479,0.0173,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
848,7.0881050999999955,0,8.6377,2.1628,2.5245,1.9027,0.4657,0.0072,0.026,0.0005,0.0851,0.1228,0.0042,0.0011,0.021,0.0003,0.0021,0.0024,0.0001,0.0002,0.0126,0.0021,0.0004,0.0001,0.0135,0.0,0.2148,0.0828,0.0201,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
849,7.096742799999996,0,8.1593,2.5277,2.2645,1.8832,0.3539,0.002,0.0175,0.0003,0.0822,0.1048,0.0038,0.0015,0.0174,0.0003,0.003,0.0026,0.0003,0.0001,0.0128,0.0026,0.0006,0.0002,0.01,0.0001,0.1818,0.0511,0.0224,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
850,7.104902099999996,0,8.3877,2.0346,2.6264,1.8201,0.3578,0.0045,0.0158,0.0002,0.1082,0.1322,0.0037,0.0011,0.0152,0.0001,0.002,0.0026,0.0002,0.0002,0.0122,0.0023,0.0004,0.0001,0.0084,0.0001,0.1993,0.0459,0.0212,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
851,7.113289799999996,0,8.4369,2.114,2.326,2.1535,0.3328,0.0052,0.0138,0.0002,0.0774,0.0996,0.0036,0.0013,0.0166,0.0002,0.0026,0.0028,0.0001,0.0002,0.0124,0.0021,0.0011,0.0001,0.0089,0.0,0.1723,0.0462,0.0228,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
852,7.121726699999996,0,8.5002,2.0856,2.8743,1.9847,0.3419,0.0046,0.0183,0.0004,0.0749,0.101,0.003,0.0013,0.0152,0.0003,0.0023,0.002,0.0001,0.0001,0.0125,0.0018,0.0007,0.0001,0.008,0.0002,0.1705,0.0478,0.0183,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
853,7.130226899999997,0,8.0169,2.1263,2.3691,2.378,0.3588,0.0049,0.0155,0.0004,0.1051,0.1302,0.0039,0.0013,0.015,0.0003,0.0023,0.0021,0.0001,0.0001,0.0121,0.0018,0.0005,0.0001,0.0086,0.0,0.1999,0.045,0.0215,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
854,7.138243799999997,0,8.4473,1.9364,2.269,1.9735,0.3483,0.0025,0.0196,0.0005,0.0759,0.1021,0.0035,0.0012,0.0167,0.0002,0.0024,0.0026,0.0002,0.0001,0.0112,0.002,0.0006,0.0002,0.0084,0.0,0.1715,0.0516,0.0222,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
855,7.146691099999997,0,8.2881,2.0255,2.5272,1.8574,0.3573,0.0039,0.0131,0.0003,0.1017,0.1218,0.0044,0.0015,0.0195,0.0003,0.0022,0.0023,0.0003,0.0001,0.0123,0.0024,0.0005,0.0,0.0087,0.0001,0.1961,0.0447,0.0201,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
856,7.154979199999997,0,8.3857,2.0295,2.5401,2.0051,0.3563,0.0039,0.0152,0.0003,0.0836,0.1065,0.0047,0.0015,0.0178,0.0002,0.0023,0.0028,0.0001,0.0002,0.0118,0.0024,0.0007,0.0001,0.0092,0.0,0.182,0.0535,0.0192,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
857,7.163364899999997,0,8.3991,2.144,2.4001,1.8161,0.325,0.0037,0.0119,0.0003,0.081,0.0998,0.0038,0.0014,0.0168,0.0002,0.0022,0.0026,0.0001,0.0001,0.0126,0.0019,0.0005,0.0001,0.0082,0.0001,0.1731,0.0429,0.0203,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
858,7.171763999999997,0,8.3193,1.9958,2.7015,1.9125,0.3695,0.0042,0.0189,0.0004,0.0815,0.1083,0.0043,0.0015,0.018,0.0003,0.0025,0.0029,0.0002,0.0001,0.015,0.0021,0.001,0.0001,0.0098,0.0001,0.1879,0.0509,0.022,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
859,7.180083299999997,0,8.3664,2.3419,2.3492,2.0179,0.3169,0.0051,0.0136,0.0004,0.0706,0.0926,0.0034,0.0012,0.0153,0.0002,0.0025,0.0026,0.0001,0.0001,0.0122,0.0018,0.0006,0.0001,0.0082,0.0002,0.16,0.0431,0.0207,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
860,7.188449699999997,0,8.2443,1.995,2.5438,1.9102,0.359,0.0056,0.0111,0.0004,0.0926,0.112,0.004,0.0018,0.0177,0.0001,0.0024,0.0025,0.0001,0.0001,0.0122,0.002,0.0007,0.0002,0.0083,0.0001,0.1878,0.0568,0.0199,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
861,7.196693999999997,0,8.0677,1.9052,2.3547,1.842,0.3,0.0036,0.0123,0.0004,0.0772,0.0959,0.0032,0.0012,0.0138,0.0002,0.0023,0.0017,0.0001,0.0006,0.0097,0.0018,0.0006,0.0003,0.0078,0.0001,0.1576,0.0377,0.018,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
862,7.204761699999997,0,8.5399,1.9596,2.2598,1.6901,0.3216,0.0032,0.0118,0.0004,0.0788,0.0977,0.004,0.0014,0.0179,0.0002,0.0024,0.0023,0.0002,0.0001,0.0107,0.0022,0.0006,0.0001,0.009,0.0,0.1678,0.0455,0.0229,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
863,7.213301599999997,0,8.2592,1.9242,2.3473,1.7872,0.3006,0.0038,0.0128,0.0004,0.07,0.0898,0.0035,0.0011,0.0154,0.0002,0.0019,0.0018,0.0001,0.0001,0.0095,0.0017,0.0011,0.0001,0.008,0.0,0.1527,0.043,0.0195,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
864,7.221560799999997,0,8.2767,2.0184,2.4381,1.7913,0.3421,0.0035,0.017,0.0006,0.0701,0.0944,0.0033,0.0014,0.0161,0.0002,0.0023,0.0028,0.0001,0.0003,0.0116,0.0025,0.0005,0.0001,0.0096,0.0001,0.1673,0.0508,0.021,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
865,7.229837499999997,0,8.2816,2.0481,2.1844,1.7993,0.298,0.0037,0.0137,0.0004,0.0718,0.0927,0.0036,0.0011,0.0142,0.0003,0.0019,0.002,0.0007,0.0002,0.0103,0.0018,0.0004,0.0001,0.008,0.0,0.1558,0.0408,0.0264,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
866,7.238119099999997,0,8.3036,1.8963,2.207,1.7875,0.2993,0.0034,0.0148,0.0003,0.0683,0.0892,0.0032,0.0011,0.0139,0.0001,0.0018,0.0019,0.0006,0.0001,0.0096,0.0019,0.0005,0.0001,0.0083,0.0,0.1501,0.0437,0.0228,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
867,7.2464226999999966,0,8.5033,1.861,2.1766,1.7258,0.3249,0.0046,0.0142,0.0006,0.071,0.0938,0.0028,0.0013,0.0151,0.0002,0.002,0.0023,0.0001,0.0002,0.0114,0.0019,0.0011,0.0001,0.0081,0.0,0.163,0.0542,0.0223,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
868,7.254925999999997,0,8.2825,1.9508,2.4691,1.8177,0.3201,0.0034,0.0148,0.0003,0.0756,0.0968,0.0031,0.0014,0.0155,0.0003,0.0028,0.002,0.0002,0.0002,0.0113,0.0019,0.0005,0.0002,0.0081,0.0002,0.1632,0.0456,0.0205,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
869,7.263208499999997,0,8.3844,2.0695,2.4111,1.7538,0.3325,0.0022,0.015,0.0003,0.0792,0.0995,0.0039,0.0012,0.0172,0.0001,0.0019,0.0021,0.0002,0.0004,0.0107,0.0026,0.0006,0.0001,0.0088,0.0,0.1699,0.0473,0.0226,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
870,7.271592899999996,0,8.3652,1.831,2.1826,1.7815,0.333,0.0047,0.0137,0.0003,0.0759,0.0971,0.0044,0.0019,0.0181,0.0001,0.0021,0.0026,0.0001,0.0001,0.0107,0.0021,0.0005,0.0001,0.0092,0.0002,0.1722,0.0568,0.0221,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
871,7.279958099999996,0,8.1116,1.8713,2.3406,1.7874,0.3043,0.0032,0.0121,0.0003,0.0676,0.0855,0.0036,0.0013,0.0151,0.0003,0.0019,0.002,0.0002,0.0002,0.0101,0.0021,0.0006,0.0001,0.008,0.0,0.148,0.0533,0.0203,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
872,7.288069699999997,0,8.4619,1.8373,2.1465,1.8456,0.313,0.0046,0.0145,0.0003,0.0733,0.0958,0.0032,0.0016,0.0151,0.0002,0.0019,0.0022,0.0001,0.0001,0.0118,0.0023,0.0005,0.0001,0.0078,0.0002,0.1644,0.0454,0.0208,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
873,7.296531599999997,0,8.6051,1.9126,2.6558,1.8691,0.4433,0.004,0.0171,0.0002,0.0868,0.1116,0.0055,0.002,0.0256,0.0003,0.0044,0.0039,0.0003,0.0002,0.0183,0.0028,0.0014,0.0001,0.0141,0.0001,0.231,0.0745,0.019,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
874,7.305136699999997,0,7.9032,1.9239,2.2709,1.6988,0.3049,0.0032,0.013,0.0001,0.0748,0.0939,0.0038,0.0012,0.0148,0.0002,0.0022,0.0018,0.0001,0.0002,0.0124,0.0019,0.0006,0.0001,0.0081,0.0001,0.1612,0.0414,0.0175,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
875,7.313039899999997,0,8.42,1.7833,2.2122,1.8523,0.3064,0.005,0.0133,0.0004,0.0724,0.0938,0.0037,0.0013,0.0149,0.0003,0.0022,0.0025,0.0003,0.0001,0.0107,0.0017,0.0006,0.0001,0.0083,0.0002,0.1578,0.0443,0.0236,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
876,7.321459899999997,0,8.3406,1.8469,2.2179,1.8412,0.2938,0.0046,0.0132,0.0002,0.0705,0.0911,0.0035,0.0011,0.0138,0.0001,0.0021,0.0017,0.0,0.0002,0.0088,0.0027,0.0006,0.0002,0.0077,0.0002,0.1512,0.0437,0.0241,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
877,7.3298004999999975,0,8.3595,1.8883,2.1257,1.869,0.2969,0.0039,0.0113,0.0002,0.0708,0.0879,0.003,0.001,0.014,0.0001,0.0025,0.0017,0.0001,0.0002,0.009,0.002,0.0005,0.0,0.0076,0.0001,0.1535,0.0466,0.0238,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
878,7.338159999999998,0,8.2162,1.8674,2.2905,1.8058,0.323,0.0037,0.0119,0.0003,0.0727,0.091,0.0032,0.001,0.0149,0.0002,0.0026,0.0018,0.0002,0.0002,0.0104,0.0023,0.0005,0.0002,0.0078,0.0,0.1543,0.0449,0.0206,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
879,7.346376199999997,0,8.5923,1.8077,2.2608,1.8418,0.3279,0.0055,0.0152,0.0004,0.0771,0.101,0.0038,0.0012,0.0156,0.0003,0.0019,0.0023,0.0003,0.0001,0.0105,0.0019,0.0005,0.0002,0.0096,0.0,0.1694,0.0461,0.021,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
880,7.354968499999997,0,8.1802,1.8603,2.3103,1.7196,0.319,0.0054,0.015,0.0003,0.0705,0.0937,0.0034,0.0012,0.0142,0.0002,0.0024,0.002,0.0001,0.0002,0.0101,0.0019,0.0006,0.0002,0.008,0.0,0.1585,0.0454,0.02,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
881,7.363148699999997,0,8.3385,1.9776,2.2165,1.8255,0.2963,0.0032,0.01,0.0003,0.073,0.0891,0.0035,0.0012,0.0145,0.0002,0.0019,0.0017,0.0001,0.0001,0.0101,0.0017,0.0004,0.0001,0.0079,0.0001,0.154,0.0418,0.019,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
882,7.371487199999997,0,8.2547,1.8904,2.3106,1.9569,0.3052,0.0034,0.0141,0.0003,0.0718,0.0918,0.0035,0.0014,0.0144,0.0003,0.0022,0.0023,0.0001,0.0001,0.0099,0.0017,0.0005,0.0002,0.0081,0.0001,0.1532,0.0425,0.0183,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
883,7.379741899999997,0,8.3618,1.7834,2.2355,1.9329,0.3309,0.0023,0.0182,0.0003,0.0779,0.1015,0.0037,0.0012,0.0156,0.0002,0.0021,0.0023,0.0002,0.0002,0.0111,0.0026,0.0006,0.0001,0.0098,0.0001,0.1704,0.0452,0.0208,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
884,7.388103699999998,0,8.6609,1.8731,2.3246,1.7716,0.2912,0.0044,0.0123,0.0003,0.0655,0.0856,0.0031,0.0011,0.0133,0.0004,0.0019,0.0021,0.0001,0.0002,0.0104,0.0019,0.0006,0.0,0.0084,0.0,0.146,0.0421,0.0238,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
885,7.396764599999997,0,8.0487,2.0016,2.4673,1.8149,0.3044,0.0035,0.0133,0.0003,0.073,0.0924,0.0033,0.0011,0.016,0.0003,0.0019,0.002,0.0001,0.0002,0.0116,0.0022,0.0005,0.0001,0.0079,0.0001,0.1576,0.0435,0.0198,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
886,7.404813299999997,0,8.4809,1.9089,2.1979,1.7804,0.371,0.0044,0.0187,0.0002,0.1126,0.1395,0.0051,0.0015,0.0212,0.0002,0.0024,0.0026,0.0002,0.0003,0.0127,0.0026,0.0007,0.0,0.0097,0.0,0.2185,0.0516,0.0227,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
887,7.4132941999999975,0,8.1097,1.9253,2.333,1.8481,0.3248,0.0047,0.0131,0.0003,0.0758,0.0965,0.0031,0.0012,0.0139,0.0002,0.002,0.0017,0.0006,0.0001,0.0103,0.0019,0.0006,0.0001,0.0078,0.0002,0.1573,0.0405,0.0191,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
888,7.421403899999998,0,8.6507,1.8458,2.3619,1.8642,0.336,0.0034,0.0105,0.0003,0.1001,0.1169,0.0036,0.0012,0.0156,0.0002,0.0022,0.002,0.0002,0.0002,0.0111,0.0021,0.0011,0.0001,0.0086,0.0001,0.1895,0.0449,0.0209,0.0,197.0,0.0,134.0,63.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
