capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1894,15.941334000000033,0,8.4766,2.228,3.3218,2.2509,0.5326,0.0066,0.0291,0.0005,0.1174,0.1587,0.0053,0.0022,0.0254,0.0007,0.0042,0.0039,0.0001,0.0002,0.0181,0.0038,0.001,0.0001,0.0142,0.0003,0.2724,0.0868,0.0278,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1895,15.949810600000033,0,8.3282,2.4821,3.085,2.2286,0.4579,0.0053,0.0196,0.0003,0.1017,0.1308,0.0038,0.0015,0.0161,0.0002,0.0028,0.0027,0.0003,0.0001,0.013,0.0022,0.0006,0.0002,0.0113,0.0,0.2155,0.08,0.0257,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1896,15.958138800000032,0,8.0561,2.2233,3.1859,2.1559,0.4317,0.0058,0.0227,0.0003,0.1086,0.1405,0.0044,0.0015,0.0173,0.0002,0.0023,0.0029,0.0,0.0001,0.0134,0.0021,0.0005,0.0002,0.0106,0.0,0.2182,0.0621,0.0273,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1897,15.966194900000032,0,8.7522,2.1107,3.1552,2.1695,0.5363,0.0064,0.0272,0.0006,0.1149,0.1537,0.0056,0.002,0.0247,0.0003,0.0041,0.0029,0.0002,0.0002,0.0178,0.0031,0.0006,0.0002,0.0138,0.0001,0.2639,0.0926,0.0273,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1898,15.974947100000032,0,8.1852,2.3626,3.2871,2.2032,0.4289,0.0058,0.0221,0.0004,0.0834,0.1155,0.0047,0.0013,0.0183,0.0001,0.003,0.0023,0.0002,0.0001,0.0137,0.0028,0.0011,0.0002,0.0104,0.0001,0.2005,0.0767,0.0299,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1899,15.983132300000031,0,8.2324,2.4188,3.1256,2.2464,0.4826,0.0064,0.0254,0.0003,0.1174,0.1532,0.004,0.0023,0.0195,0.0002,0.0024,0.0025,0.0003,0.0001,0.014,0.0027,0.0005,0.0001,0.0112,0.0002,0.2451,0.0847,0.0288,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1900,15.991364700000032,0,8.3351,2.1996,3.2017,2.1276,0.4318,0.0048,0.0185,0.0006,0.0973,0.1243,0.0039,0.0038,0.02,0.0002,0.0023,0.0022,0.0002,0.0002,0.0113,0.0023,0.0011,0.0002,0.0109,0.0002,0.2074,0.0646,0.0288,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1901,15.999699800000032,0,8.1983,2.2641,3.0387,2.1911,0.4314,0.0048,0.019,0.0002,0.1072,0.1347,0.0032,0.0013,0.0139,0.0003,0.0021,0.0025,0.0001,0.0001,0.0114,0.0018,0.0011,0.0001,0.0107,0.0,0.2138,0.0724,0.0259,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1902,16.00789810000003,0,8.5064,2.3837,3.2066,2.0993,0.4131,0.0049,0.0215,0.0004,0.095,0.1256,0.0043,0.0014,0.0167,0.0002,0.002,0.0025,0.0001,0.0001,0.0117,0.0028,0.0005,0.0001,0.0125,0.0001,0.2043,0.0672,0.0309,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1903,16.016404500000032,0,8.1192,2.3869,3.0519,2.1607,0.4231,0.0055,0.0209,0.0003,0.0862,0.1157,0.0048,0.0013,0.0169,0.0002,0.0025,0.0025,0.0002,0.0001,0.0107,0.0024,0.001,0.0,0.0116,0.0001,0.1975,0.064,0.0282,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1904,16.02452370000003,0,8.3186,2.137,2.9777,2.0959,0.5038,0.006,0.026,0.0004,0.0995,0.1364,0.0054,0.0022,0.0261,0.0003,0.0035,0.0029,0.0002,0.0002,0.0168,0.0033,0.0007,0.0002,0.015,0.0001,0.2567,0.0844,0.0299,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1905,16.03284230000003,0,8.6494,2.0771,3.0476,1.9677,0.4739,0.0033,0.0158,0.0003,0.0989,0.1216,0.0041,0.0016,0.0184,0.0002,0.0029,0.0023,0.0003,0.0006,0.0123,0.0021,0.0005,0.0002,0.0115,0.0001,0.2055,0.1407,0.0338,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1906,16.04149170000003,0,7.8046,2.0267,2.9717,2.1682,0.4493,0.0055,0.0205,0.0003,0.1102,0.1404,0.005,0.0016,0.0207,0.0001,0.0029,0.0024,0.0002,0.0002,0.0136,0.0022,0.0005,0.0001,0.0113,0.0,0.2268,0.064,0.0272,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1907,16.04929630000003,0,8.569,2.1057,3.015,2.1308,0.3732,0.0047,0.0193,0.0004,0.0801,0.1072,0.0031,0.0018,0.0148,0.0,0.0029,0.002,0.0001,0.0005,0.0099,0.0019,0.0006,0.0001,0.0104,0.0,0.1758,0.0617,0.0332,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1908,16.05786530000003,0,8.8551,2.1136,3.2683,2.0557,0.5085,0.0068,0.0255,0.0005,0.0986,0.1354,0.0054,0.0019,0.0239,0.0008,0.003,0.0028,0.0006,0.0002,0.0163,0.0031,0.0007,0.0002,0.0149,0.0001,0.2508,0.1014,0.0288,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1909,16.066720400000033,0,7.561,2.2196,2.8377,2.127,0.4177,0.0048,0.0174,0.0004,0.1107,0.1362,0.004,0.002,0.0174,0.0003,0.0024,0.0021,0.0002,0.0006,0.0118,0.0021,0.0004,0.0001,0.0105,0.0001,0.2185,0.0716,0.027,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1910,16.074281400000032,0,9.0264,2.0162,3.4211,2.0901,0.5787,0.0042,0.0211,0.0005,0.1582,0.1878,0.0038,0.0014,0.0166,0.0002,0.0021,0.0026,0.0003,0.0002,0.0123,0.002,0.0005,0.0001,0.0105,0.0002,0.2648,0.1758,0.0256,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1911,16.083307800000032,0,8.3418,2.0646,3.3393,2.1516,0.3986,0.0046,0.0172,0.0003,0.0896,0.1153,0.004,0.0014,0.0165,0.0001,0.0022,0.0018,0.0001,0.0002,0.01,0.0019,0.0008,0.0001,0.0105,0.0001,0.1894,0.0755,0.0301,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1912,16.091649600000032,0,7.9674,2.0733,3.0343,2.1025,0.4281,0.0049,0.0259,0.0004,0.0718,0.1074,0.0039,0.0013,0.0148,0.0005,0.002,0.0026,0.0003,0.0001,0.0115,0.0029,0.0007,0.0001,0.0117,0.0001,0.1879,0.0891,0.0243,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1913,16.09961700000003,0,8.3154,1.9953,3.0443,2.0842,0.4418,0.006,0.0217,0.0003,0.0873,0.1182,0.004,0.0018,0.0184,0.0002,0.0026,0.0024,0.0,0.0006,0.0119,0.0019,0.0005,0.0001,0.0105,0.0001,0.2009,0.0902,0.0263,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1914,16.10793240000003,0,8.5848,2.2446,3.4531,2.1826,0.4641,0.0033,0.0178,0.0004,0.0987,0.1241,0.0052,0.0017,0.0216,0.0004,0.0037,0.0029,0.0001,0.0002,0.0162,0.0035,0.0012,0.0002,0.015,0.0,0.2314,0.0907,0.0258,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1915,16.116517200000033,0,8.1069,1.9996,2.9705,2.175,0.4455,0.0052,0.0186,0.0004,0.0973,0.1244,0.0034,0.0013,0.0164,0.0001,0.0024,0.0023,0.0001,0.0002,0.0118,0.0019,0.0004,0.0001,0.0103,0.0,0.2004,0.0966,0.0295,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1916,16.124624100000034,0,8.668,2.1411,3.2834,2.1348,0.4154,0.0044,0.0186,0.0002,0.1002,0.1264,0.0039,0.0021,0.0183,0.0002,0.0028,0.0022,0.0001,0.0005,0.0105,0.0021,0.0006,0.0001,0.0106,0.0,0.2058,0.0732,0.0657,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1917,16.133292100000034,0,8.0404,2.1163,3.1915,2.0389,0.533,0.0047,0.0333,0.0004,0.1075,0.1496,0.0045,0.0021,0.0213,0.0003,0.0036,0.0023,0.0002,0.0001,0.0152,0.0025,0.0006,0.0002,0.0121,0.0,0.2468,0.0733,0.0273,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1918,16.141332500000033,0,8.4711,2.0631,3.4053,1.9947,0.4082,0.0047,0.0147,0.0004,0.0987,0.1216,0.0041,0.0013,0.0191,0.0002,0.0027,0.0025,0.0001,0.0001,0.012,0.0021,0.0006,0.0001,0.0117,0.0001,0.2058,0.0571,0.0283,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1919,16.149803600000034,0,8.3958,1.9983,3.3025,2.1026,0.3799,0.0045,0.0197,0.0004,0.0655,0.0926,0.0032,0.0011,0.0136,0.0001,0.002,0.0025,0.0,0.0002,0.0103,0.0022,0.0005,0.0001,0.0125,0.0001,0.1677,0.0638,0.0298,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1920,16.158199400000033,0,8.229,2.0554,3.1856,2.0396,0.4,0.0036,0.0209,0.0003,0.0838,0.1115,0.0041,0.0015,0.0186,0.0002,0.0022,0.0023,0.0001,0.0007,0.0112,0.0023,0.0007,0.0001,0.0127,0.0,0.1972,0.0569,0.0303,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1921,16.166428400000033,0,8.1668,1.9176,2.8409,2.0126,0.4207,0.0057,0.0169,0.001,0.0926,0.119,0.0037,0.0015,0.0161,0.0002,0.0026,0.002,0.0001,0.0001,0.0094,0.0021,0.001,0.0001,0.0106,0.0001,0.1994,0.0757,0.0297,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1922,16.174595200000034,0,8.4031,2.0346,3.2063,2.1043,0.4603,0.0054,0.0177,0.0002,0.1139,0.14,0.0037,0.0014,0.018,0.0003,0.0028,0.0021,0.0001,0.0002,0.0109,0.002,0.0007,0.0001,0.0105,0.0001,0.2214,0.0778,0.0266,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1923,16.182998300000033,0,8.3987,2.3383,3.1581,2.1402,0.4195,0.0053,0.021,0.0004,0.0859,0.1157,0.0036,0.0014,0.0159,0.0002,0.0019,0.0025,0.0001,0.0002,0.01,0.0022,0.0006,0.0002,0.011,0.0,0.1914,0.0899,0.025,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1924,16.191397000000034,0,8.4821,2.0609,3.4274,2.0579,0.4104,0.0046,0.0161,0.0004,0.1055,0.1305,0.004,0.0016,0.0178,0.0003,0.0026,0.0021,0.0002,0.0004,0.0096,0.0026,0.0005,0.0001,0.0108,0.0001,0.2096,0.0717,0.0267,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1925,16.199879100000032,0,7.709,2.1805,2.7488,2.0027,0.3815,0.0051,0.0175,0.0004,0.076,0.1018,0.0032,0.0012,0.0159,0.0001,0.0019,0.0017,0.0002,0.0001,0.0098,0.0018,0.0004,0.0002,0.0104,0.0001,0.1713,0.0689,0.0271,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1926,16.20758810000003,0,9.0051,2.0757,3.2789,2.0913,0.4021,0.0049,0.0193,0.0002,0.0917,0.1185,0.0034,0.0013,0.0152,0.0003,0.0022,0.0021,0.0002,0.0001,0.0093,0.002,0.0005,0.0,0.0103,0.0,0.1906,0.0682,0.0302,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1927,16.21659320000003,0,8.1307,2.0718,3.3051,2.1171,0.5122,0.005,0.0207,0.0006,0.1068,0.1378,0.0054,0.0021,0.0269,0.0003,0.004,0.0038,0.0002,0.0003,0.0173,0.0029,0.0009,0.0002,0.0155,0.0001,0.259,0.0942,0.0319,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1928,16.22472390000003,0,8.4269,1.9713,3.2548,2.0832,0.3698,0.0045,0.0154,0.0003,0.0851,0.1083,0.0036,0.0012,0.0167,0.0001,0.0024,0.0019,0.0001,0.0002,0.0101,0.0018,0.0005,0.0001,0.0104,0.0,0.1813,0.0562,0.033,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1929,16.23315080000003,0,8.2162,2.0476,2.9723,1.9587,0.4561,0.0037,0.0205,0.0008,0.1033,0.1323,0.0048,0.0017,0.022,0.0002,0.0032,0.0026,0.0002,0.0002,0.0148,0.0026,0.0007,0.0003,0.0139,0.0001,0.2314,0.0875,0.0332,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1930,16.24136700000003,0,8.073,2.1172,3.0108,2.0524,0.3841,0.0036,0.0144,0.0005,0.0896,0.1107,0.0041,0.0013,0.0146,0.0002,0.0024,0.0023,0.0001,0.0005,0.0117,0.0019,0.0007,0.0001,0.011,0.0,0.1839,0.0706,0.0293,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1931,16.24944000000003,0,8.9066,2.0146,3.2715,2.1429,0.4144,0.0034,0.0135,0.0004,0.0956,0.1167,0.0036,0.0014,0.0159,0.0002,0.0027,0.0022,0.0001,0.0001,0.0124,0.0021,0.0005,0.0002,0.0112,0.0001,0.1979,0.0763,0.0252,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1932,16.258346600000028,0,7.7274,2.0613,3.0106,2.079,0.4065,0.0042,0.0159,0.0004,0.0957,0.1195,0.0038,0.0015,0.0189,0.0003,0.0022,0.0025,0.0,0.0001,0.0119,0.0027,0.0006,0.0002,0.0106,0.0001,0.1993,0.0617,0.0261,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1933,16.266074000000028,0,8.6081,2.3944,3.158,1.9903,0.4016,0.0047,0.0188,0.0003,0.1042,0.1306,0.0038,0.0013,0.0167,0.0003,0.0026,0.0021,0.0001,0.0002,0.0106,0.0025,0.0005,0.0001,0.0105,0.0001,0.2119,0.0608,0.0295,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1934,16.274682100000028,0,8.4948,2.009,3.2531,2.0443,0.3573,0.0059,0.0146,0.0003,0.0765,0.0998,0.0029,0.0012,0.0152,0.0002,0.0025,0.0019,0.0,0.0001,0.0094,0.0018,0.0005,0.0,0.0112,0.0002,0.1678,0.0568,0.1508,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1935,16.28317690000003,0,8.4491,2.3292,3.1066,2.0624,0.4138,0.0038,0.0191,0.0002,0.0926,0.1186,0.0039,0.0015,0.0179,0.0002,0.0022,0.0019,0.0002,0.0002,0.0093,0.0024,0.0007,0.0001,0.0114,0.0001,0.1986,0.07,0.0333,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1936,16.29162600000003,0,8.1648,2.1647,3.4,1.9857,0.4161,0.0038,0.0168,0.0002,0.1008,0.1247,0.0041,0.0015,0.019,0.0002,0.0027,0.0021,0.0002,0.0001,0.0103,0.0018,0.0005,0.0002,0.0105,0.0001,0.208,0.0736,0.0255,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1937,16.29979080000003,0,8.4031,2.0511,3.3688,2.0363,0.3977,0.005,0.0216,0.0002,0.0803,0.1101,0.0039,0.0019,0.0177,0.0002,0.0024,0.0028,0.0,0.0001,0.0111,0.0021,0.0008,0.0,0.0125,0.0,0.1913,0.0632,0.0288,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1938,16.308193900000028,0,8.0207,2.1749,3.03,2.0179,0.4506,0.0052,0.0202,0.0004,0.1607,0.1889,0.0036,0.0015,0.0152,0.0001,0.0027,0.0026,0.0002,0.0002,0.0109,0.0023,0.0005,0.0,0.0101,0.0001,0.2607,0.0663,0.0317,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1939,16.316214600000027,0,8.5881,2.1548,2.9791,2.0482,0.4377,0.0061,0.0179,0.0003,0.1047,0.1318,0.0044,0.0015,0.0175,0.0003,0.0023,0.0023,0.0001,0.0001,0.0104,0.0028,0.0006,0.0001,0.0114,0.0,0.2124,0.0773,0.0299,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1940,16.324802700000028,0,7.891,2.2213,2.9508,2.3023,0.3981,0.0038,0.02,0.0004,0.0857,0.1131,0.0041,0.0014,0.0164,0.0003,0.0025,0.0018,0.0001,0.0001,0.011,0.0025,0.0006,0.0002,0.0101,0.0001,0.1871,0.0666,0.0528,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1941,16.33269370000003,0,8.7783,2.048,3.345,2.0134,0.3901,0.0034,0.0169,0.0003,0.1026,0.126,0.0045,0.0014,0.0155,0.0001,0.0024,0.002,0.0,0.0001,0.0105,0.0024,0.0007,0.0001,0.0105,0.0001,0.2007,0.056,0.0263,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1942,16.341472000000028,0,8.3388,1.99,3.2517,2.0939,0.3583,0.0039,0.0174,0.0003,0.0748,0.0995,0.0036,0.0014,0.0142,0.0002,0.0018,0.0023,0.0001,0.0002,0.01,0.0021,0.0005,0.0001,0.0104,0.0001,0.1734,0.0559,0.0306,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
