capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1838,15.442063399999991,0,8.4128,1.6997,1.799,1.6505,0.2423,0.0038,0.0103,0.0003,0.0547,0.0719,0.0039,0.0014,0.0156,0.0003,0.0019,0.0028,0.0002,0.0001,0.0104,0.0026,0.0004,0.0003,0.0051,0.0001,0.1325,0.0302,0.0078,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1839,15.450476199999992,0,8.1967,1.7749,1.7606,1.6248,0.237,0.0038,0.0079,0.0003,0.0584,0.0728,0.0038,0.0015,0.0173,0.0002,0.002,0.0019,0.0002,0.0003,0.009,0.0022,0.001,0.0001,0.0046,0.0,0.1348,0.027,0.0081,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1840,15.458672899999991,0,8.6188,1.7209,1.8425,1.5386,0.2623,0.0043,0.0079,0.0004,0.0668,0.0825,0.0036,0.0012,0.017,0.0002,0.0023,0.0026,0.0006,0.0001,0.0113,0.0021,0.0006,0.0001,0.0045,0.0001,0.147,0.0297,0.007,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1841,15.467291699999992,0,8.2185,1.8707,1.9038,1.6904,0.2534,0.0039,0.0095,0.0004,0.0614,0.0786,0.0035,0.0018,0.0135,0.0002,0.0022,0.0027,0.0001,0.0001,0.0106,0.0018,0.0005,0.0,0.0043,0.0001,0.1382,0.0325,0.0086,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1842,15.475510199999992,0,8.1735,1.8024,1.7443,1.5596,0.247,0.0051,0.0083,0.0003,0.0569,0.0735,0.0033,0.0013,0.0181,0.0002,0.0019,0.003,0.0002,0.0003,0.0098,0.0025,0.0007,0.0002,0.0066,0.0002,0.1457,0.0279,0.0071,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1843,15.483683699999991,0,8.332,1.6702,1.6757,1.5762,0.2444,0.0051,0.0075,0.0003,0.0617,0.077,0.0037,0.0014,0.0169,0.0003,0.0017,0.0021,0.0,0.0002,0.01,0.0019,0.0004,0.0,0.0045,0.0,0.1358,0.0285,0.0079,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1844,15.49201569999999,0,8.3692,1.715,1.7469,1.6113,0.2253,0.0023,0.0109,0.0003,0.0459,0.0624,0.0032,0.0017,0.0144,0.0005,0.0018,0.0025,0.0002,0.0002,0.0102,0.0016,0.0005,0.0002,0.004,0.0,0.1185,0.0281,0.0077,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1845,15.500384899999991,0,8.5021,1.6942,1.7469,1.631,0.3353,0.0045,0.0098,0.0004,0.079,0.0969,0.0054,0.0024,0.022,0.0003,0.0046,0.0032,0.0002,0.0006,0.0144,0.0025,0.0009,0.0002,0.0072,0.0001,0.1876,0.0521,0.0087,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1846,15.50888699999999,0,8.11,1.6992,1.8061,1.6037,0.2258,0.0034,0.0066,0.0003,0.0636,0.0764,0.0029,0.0012,0.014,0.0002,0.0016,0.0019,0.0,0.0002,0.0095,0.0019,0.0005,0.0001,0.0039,0.0001,0.1273,0.0278,0.0078,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1847,15.516996999999991,0,8.4028,1.6858,1.7301,1.4452,0.2829,0.0045,0.0107,0.0003,0.0715,0.0912,0.0054,0.0016,0.0224,0.0001,0.0024,0.0026,0.0002,0.0002,0.0091,0.0026,0.0007,0.0001,0.0056,0.0001,0.1619,0.0312,0.0064,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1848,15.525399799999992,0,8.2228,1.7043,1.6927,1.5724,0.2414,0.0049,0.0056,0.0003,0.0647,0.0776,0.0031,0.0012,0.0131,0.0002,0.0016,0.0024,0.0,0.0002,0.0085,0.0016,0.0005,0.0002,0.0045,0.0,0.1326,0.0268,0.0077,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1849,15.533622599999992,0,8.2961,1.6427,1.615,1.5397,0.2463,0.0053,0.006,0.0003,0.0638,0.0789,0.0033,0.0011,0.0168,0.0001,0.0018,0.0021,0.0001,0.0003,0.0102,0.0017,0.0007,0.0001,0.004,0.0001,0.1379,0.0321,0.008,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1850,15.541918699999993,0,8.3603,1.6531,1.5663,1.5491,0.2433,0.0047,0.0077,0.0004,0.0636,0.0792,0.0041,0.0013,0.0177,0.0002,0.0023,0.002,0.0001,0.0007,0.0088,0.0023,0.0005,0.0001,0.0045,0.0002,0.1385,0.0301,0.007,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1851,15.550278999999993,0,8.3573,1.6049,1.5472,1.5815,0.2171,0.0033,0.0072,0.0002,0.06,0.0733,0.0031,0.0011,0.0136,0.0002,0.0017,0.0019,0.0001,0.0001,0.0077,0.0028,0.0005,0.0002,0.0038,0.0,0.1251,0.0248,0.007,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1852,15.558636299999993,0,8.3522,1.8018,1.7023,1.5474,0.242,0.0034,0.0084,0.0002,0.0647,0.0795,0.0043,0.0013,0.0171,0.0003,0.0018,0.002,0.0001,0.0001,0.0095,0.0028,0.0006,0.0001,0.0045,0.0001,0.1432,0.03,0.0076,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1853,15.566988499999992,0,8.5057,1.837,1.8454,1.6772,0.2365,0.0044,0.0055,0.0004,0.0647,0.0777,0.0038,0.002,0.0166,0.0003,0.0017,0.0029,0.0002,0.0002,0.0096,0.0021,0.0006,0.0001,0.0047,0.0,0.1376,0.0282,0.0077,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1854,15.575494199999993,0,8.1672,1.6977,1.6835,1.499,0.2173,0.0035,0.0065,0.0003,0.0585,0.0717,0.003,0.0018,0.0132,0.0002,0.0018,0.0024,0.0001,0.0003,0.0093,0.0021,0.0005,0.0002,0.0039,0.0,0.1245,0.0237,0.0081,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1855,15.583661399999993,0,8.3141,1.9328,1.665,1.5521,0.2585,0.0051,0.0098,0.0003,0.0656,0.0841,0.0039,0.0013,0.0166,0.0003,0.0022,0.0021,0.0003,0.0006,0.0107,0.002,0.0005,0.0002,0.0047,0.0001,0.1474,0.0315,0.0064,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1856,15.591975499999993,0,8.448,1.7403,1.7017,1.5507,0.2402,0.0036,0.0096,0.0003,0.0609,0.0772,0.0035,0.0012,0.0154,0.0002,0.0019,0.0022,0.0002,0.0001,0.0099,0.0023,0.0006,0.0002,0.005,0.0001,0.1352,0.03,0.0076,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1857,15.600423499999993,0,8.2524,1.828,1.7143,1.5916,0.2445,0.0054,0.006,0.0002,0.068,0.0824,0.004,0.0013,0.0164,0.0002,0.0019,0.0021,0.0001,0.0001,0.0093,0.0022,0.0006,0.0001,0.0041,0.0001,0.1439,0.0289,0.0075,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1858,15.608675899999993,0,8.4257,1.7306,1.8564,1.5719,0.3096,0.005,0.0091,0.0002,0.1169,0.1352,0.0045,0.0015,0.0179,0.0003,0.0019,0.0024,0.0,0.0002,0.0108,0.0021,0.0011,0.0002,0.0051,0.0,0.2032,0.0334,0.0093,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1859,15.617101599999993,0,8.304,1.6137,1.6385,1.538,0.2439,0.0047,0.0093,0.0003,0.0618,0.0787,0.0042,0.0018,0.0168,0.0002,0.0024,0.0022,0.0003,0.0001,0.0089,0.0021,0.0005,0.0002,0.0048,0.0,0.1384,0.0306,0.0093,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1860,15.625405599999993,0,8.3272,1.6274,1.7268,1.5275,0.2395,0.0039,0.0054,0.0004,0.0681,0.0809,0.0036,0.0021,0.0148,0.0003,0.0019,0.0029,0.0001,0.0002,0.0085,0.0019,0.0006,0.0001,0.0043,0.0,0.1392,0.026,0.0073,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1861,15.633732799999994,0,8.389,1.674,1.7816,1.5941,0.2746,0.0061,0.0087,0.0004,0.0747,0.0934,0.0042,0.0015,0.0194,0.0006,0.0021,0.0022,0.0,0.0001,0.011,0.0022,0.0006,0.0001,0.005,0.0001,0.1623,0.0321,0.007,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1862,15.642121799999993,0,8.1915,1.7337,1.7456,1.5941,0.2362,0.0035,0.0087,0.0004,0.0609,0.0765,0.0034,0.0013,0.0161,0.0002,0.0018,0.0023,0.0002,0.0003,0.0097,0.002,0.001,0.0002,0.0046,0.0001,0.1356,0.0307,0.0073,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1863,15.650313299999993,0,8.2653,1.671,1.6125,1.6358,0.2651,0.005,0.0092,0.0003,0.0704,0.0875,0.0048,0.0016,0.0189,0.0002,0.0021,0.0024,0.0002,0.0001,0.0101,0.0023,0.0007,0.0002,0.0049,0.0001,0.152,0.0358,0.008,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1864,15.658578599999993,0,8.5362,1.6752,1.6292,1.5259,0.2439,0.0022,0.0078,0.0003,0.0593,0.0723,0.0036,0.0014,0.0167,0.0003,0.0028,0.0023,0.0002,0.0002,0.0107,0.0021,0.0005,0.0001,0.0048,0.0,0.134,0.0297,0.0085,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1865,15.667114799999993,0,8.1932,1.7095,1.7227,1.647,0.2212,0.0062,0.0117,0.0004,0.0408,0.0616,0.0032,0.002,0.0141,0.0003,0.0021,0.0022,0.0002,0.0005,0.0086,0.0024,0.0006,0.0001,0.0046,0.0001,0.1166,0.0275,0.0066,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1866,15.675307999999992,0,8.4179,1.6398,1.6887,1.616,0.2486,0.0043,0.0104,0.0003,0.0619,0.0796,0.0039,0.0015,0.0162,0.0001,0.0018,0.0022,0.0002,0.0001,0.0092,0.0022,0.0007,0.0001,0.0047,0.0001,0.1394,0.0306,0.0083,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1867,15.683725899999992,0,8.1389,1.7625,1.6209,1.5979,0.2131,0.0032,0.0054,0.0003,0.0631,0.0745,0.0032,0.0013,0.0121,0.0003,0.0016,0.0019,0.0001,0.0002,0.0084,0.0017,0.0004,0.0,0.0043,0.0001,0.1229,0.0275,0.0073,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1868,15.691864799999992,0,8.4582,1.82,1.6069,1.5556,0.2269,0.0051,0.0107,0.0004,0.0503,0.0697,0.0034,0.0014,0.0145,0.0003,0.0018,0.0021,0.0001,0.0002,0.0082,0.0019,0.0005,0.0001,0.0046,0.0,0.1238,0.0284,0.0089,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1869,15.700322999999992,0,8.4037,1.7395,1.7917,1.6448,0.2299,0.0036,0.0085,0.0004,0.0555,0.0708,0.0033,0.0014,0.0153,0.0002,0.0018,0.0019,0.0002,0.0001,0.0105,0.0019,0.0006,0.0001,0.0041,0.0,0.128,0.0278,0.0068,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1870,15.708726699999993,0,8.1688,1.7811,1.6019,1.531,0.2523,0.0063,0.0103,0.0003,0.0605,0.0799,0.0037,0.0018,0.0175,0.0002,0.0024,0.002,0.0002,0.0001,0.0089,0.0021,0.0005,0.0002,0.0049,0.0001,0.1405,0.036,0.007,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1871,15.716895499999993,0,8.3988,1.624,1.5979,1.5219,0.2917,0.0463,0.0123,0.0004,0.0624,0.1242,0.0041,0.0014,0.0178,0.0002,0.0018,0.0028,0.0001,0.0005,0.0092,0.0025,0.0005,0.0002,0.0046,0.0,0.1863,0.0321,0.007,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1872,15.725294299999993,0,8.4897,1.6215,1.5666,1.4551,0.2533,0.0041,0.0067,0.0003,0.0584,0.0723,0.0041,0.0014,0.0188,0.0007,0.002,0.0023,0.0002,0.0001,0.0092,0.0019,0.0004,0.0001,0.0045,0.0001,0.139,0.0309,0.0082,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1873,15.733783999999993,0,8.219,1.6319,1.787,1.7156,0.2306,0.0034,0.007,0.0003,0.0641,0.0781,0.0038,0.0014,0.0157,0.0002,0.0018,0.0023,0.0001,0.0002,0.0099,0.0017,0.0006,0.0001,0.0043,0.0,0.1338,0.0243,0.0073,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1874,15.742002999999993,0,8.5852,1.7722,1.906,1.6052,0.3599,0.0064,0.0118,0.0003,0.0665,0.0882,0.0048,0.0014,0.0209,0.0006,0.002,0.0025,0.0007,0.0002,0.011,0.0023,0.0006,0.0001,0.0048,0.0,0.1569,0.1253,0.009,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1875,15.750588199999994,0,8.3101,1.6306,1.806,1.6133,0.2487,0.0042,0.0096,0.0003,0.0598,0.0772,0.0038,0.0017,0.016,0.0002,0.0018,0.0022,0.0001,0.0002,0.011,0.0018,0.0004,0.0001,0.0045,0.0002,0.1382,0.0288,0.0089,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1876,15.758898299999993,0,8.0265,1.7686,1.7715,1.7306,0.237,0.004,0.0089,0.0003,0.0598,0.0762,0.0041,0.0016,0.0172,0.0002,0.0021,0.0021,0.0002,0.0002,0.0093,0.0023,0.0005,0.0001,0.0049,0.0001,0.1367,0.0307,0.0086,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1877,15.766924799999993,0,8.444,1.63,1.5705,1.4793,0.2271,0.0038,0.0078,0.0003,0.0637,0.0779,0.0032,0.0012,0.0142,0.0002,0.0017,0.0025,0.0001,0.0001,0.0091,0.0017,0.0005,0.0001,0.004,0.0001,0.1329,0.0297,0.007,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1878,15.775368799999994,0,8.2423,1.8583,1.7229,1.4753,0.2421,0.0042,0.0082,0.0004,0.0589,0.0748,0.0044,0.0016,0.0186,0.0,0.002,0.0022,0.0002,0.0001,0.0106,0.0025,0.0005,0.0001,0.0043,0.0,0.1374,0.0313,0.0073,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1879,15.783611099999993,0,8.4769,1.6807,1.7559,1.5908,0.2543,0.003,0.0084,0.0003,0.0591,0.074,0.0039,0.0025,0.0191,0.0003,0.0022,0.0027,0.0001,0.0002,0.0114,0.002,0.0011,0.0001,0.0049,0.0,0.1401,0.0319,0.0068,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1880,15.792087999999993,0,8.4592,1.7714,1.7016,1.6832,0.2659,0.0034,0.0076,0.0004,0.0645,0.0788,0.004,0.0016,0.0171,0.0002,0.003,0.002,0.0002,0.0005,0.0133,0.0024,0.0006,0.0001,0.004,0.0001,0.1457,0.0368,0.0077,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1881,15.800547199999993,0,8.4484,1.8788,2.0952,2.0257,0.2865,0.0046,0.0064,0.0005,0.0682,0.0844,0.0041,0.0019,0.0201,0.0006,0.0035,0.0026,0.0002,0.0001,0.0142,0.0025,0.0006,0.0001,0.005,0.0,0.1592,0.0361,0.0072,0.0,131.0,0.0,68.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1882,15.808995599999994,0,8.2787,2.0623,1.9473,1.7652,0.285,0.0038,0.0079,0.0005,0.0739,0.0901,0.0047,0.0016,0.0194,0.0001,0.0024,0.0037,0.0001,0.0003,0.014,0.0024,0.0006,0.0002,0.0049,0.0001,0.1625,0.0323,0.0082,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1883,15.817274299999994,0,8.2795,1.9836,1.8609,1.8486,0.318,0.004,0.0082,0.0005,0.0791,0.0944,0.0051,0.002,0.0214,0.0004,0.0041,0.0039,0.0003,0.0002,0.0169,0.0024,0.001,0.0001,0.0051,0.0001,0.1808,0.0456,0.0073,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1884,15.825553799999994,0,8.847,1.901,2.0273,1.7453,0.3206,0.0046,0.0128,0.0003,0.0975,0.1193,0.0045,0.0012,0.0186,0.0004,0.0034,0.0029,0.0001,0.0003,0.0148,0.0021,0.0005,0.0003,0.0046,0.0001,0.1932,0.0334,0.0095,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1885,15.834400799999994,0,7.8229,2.0891,2.3106,1.8706,0.2654,0.0064,0.0097,0.0009,0.062,0.0831,0.0037,0.0017,0.0154,0.0002,0.0026,0.0027,0.0002,0.0002,0.0117,0.0025,0.0006,0.0002,0.0042,0.0001,0.1466,0.0336,0.0103,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1886,15.842223699999995,0,8.3298,1.976,1.8619,1.7731,0.3261,0.0073,0.0155,0.0005,0.0651,0.0928,0.0046,0.0014,0.0215,0.0003,0.0024,0.0027,0.0002,0.0001,0.0137,0.0045,0.001,0.0002,0.0075,0.0001,0.1792,0.0488,0.0096,0.0,131.0,0.0,68.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
